saving to results/2022-04-06_12-20-15_resnet44_m-1
creating model resnet
created model with configuration: {'dataset': 'cifar10'}
number of parameters: 661338
/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x14dcb7f8b940>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x14dcb7f8b9d0>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 1, 'autoaugment': False, 'cutout': None}
 Regime:None

Starting Epoch: 1

Files already downloaded and verified
Files already downloaded and verified
TRAINING - Epoch: [0][0/781]	Time 1.697 (1.697)	Data 1.534 (1.534)	Loss 2.3063 (2.3063)	Prec@1 7.812 (7.812)	Prec@5 50.000 (50.000)	Acc 0.078 (0.078)	
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 64

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [63][0/781]	Time 0.430 (0.430)	Data 0.388 (0.388)	Loss 0.2228 (0.2228)	Prec@1 93.750 (93.750)	Prec@5 100.000 (100.000)	Acc 0.938 (0.938)	
TRAINING - Epoch: [63][10/781]	Time 0.017 (0.055)	Data 0.000 (0.035)	Loss 0.1629 (0.2062)	Prec@1 92.188 (92.188)	Prec@5 100.000 (99.858)	Acc 0.922 (0.929)	
TRAINING - Epoch: [63][20/781]	Time 0.017 (0.037)	Data 0.000 (0.019)	Loss 0.1396 (0.1977)	Prec@1 96.875 (93.155)	Prec@5 100.000 (99.777)	Acc 0.932 (0.929)	
TRAINING - Epoch: [63][30/781]	Time 0.017 (0.030)	Data 0.000 (0.013)	Loss 0.2921 (0.2099)	Prec@1 92.188 (92.540)	Prec@5 100.000 (99.849)	Acc 0.925 (0.929)	
TRAINING - Epoch: [63][40/781]	Time 0.017 (0.027)	Data 0.000 (0.010)	Loss 0.2393 (0.2134)	Prec@1 93.750 (92.569)	Prec@5 100.000 (99.886)	Acc 0.926 (0.928)	
TRAINING - Epoch: [63][50/781]	Time 0.017 (0.025)	Data 0.000 (0.008)	Loss 0.2463 (0.2228)	Prec@1 92.188 (92.249)	Prec@5 98.438 (99.847)	Acc 0.922 (0.927)	
TRAINING - Epoch: [63][60/781]	Time 0.018 (0.024)	Data 0.000 (0.006)	Loss 0.2026 (0.2114)	Prec@1 93.750 (92.674)	Prec@5 100.000 (99.872)	Acc 0.927 (0.927)	
TRAINING - Epoch: [63][70/781]	Time 0.017 (0.023)	Data 0.000 (0.006)	Loss 0.1797 (0.2080)	Prec@1 93.750 (92.716)	Prec@5 100.000 (99.890)	Acc 0.927 (0.927)	
TRAINING - Epoch: [63][80/781]	Time 0.017 (0.022)	Data 0.000 (0.005)	Loss 0.2223 (0.2101)	Prec@1 89.062 (92.708)	Prec@5 100.000 (99.865)	Acc 0.927 (0.927)	
TRAINING - Epoch: [63][90/781]	Time 0.017 (0.022)	Data 0.000 (0.004)	Loss 0.1394 (0.2044)	Prec@1 92.188 (92.909)	Prec@5 100.000 (99.880)	Acc 0.929 (0.927)	
TRAINING - Epoch: [63][100/781]	Time 0.017 (0.021)	Data 0.000 (0.004)	Loss 0.2395 (0.2015)	Prec@1 92.188 (92.992)	Prec@5 100.000 (99.876)	Acc 0.930 (0.928)	
TRAINING - Epoch: [63][110/781]	Time 0.017 (0.021)	Data 0.000 (0.004)	Loss 0.1950 (0.2020)	Prec@1 92.188 (93.004)	Prec@5 100.000 (99.887)	Acc 0.930 (0.928)	
TRAINING - Epoch: [63][120/781]	Time 0.017 (0.020)	Data 0.000 (0.003)	Loss 0.3277 (0.2021)	Prec@1 89.062 (93.001)	Prec@5 96.875 (99.871)	Acc 0.930 (0.928)	
TRAINING - Epoch: [63][130/781]	Time 0.017 (0.020)	Data 0.000 (0.003)	Loss 0.2110 (0.2017)	Prec@1 93.750 (93.022)	Prec@5 100.000 (99.881)	Acc 0.930 (0.928)	
TRAINING - Epoch: [63][140/781]	Time 0.018 (0.020)	Data 0.000 (0.003)	Loss 0.2858 (0.2056)	Prec@1 87.500 (92.841)	Prec@5 100.000 (99.867)	Acc 0.928 (0.928)	
TRAINING - Epoch: [63][150/781]	Time 0.017 (0.020)	Data 0.000 (0.003)	Loss 0.1491 (0.2093)	Prec@1 95.312 (92.726)	Prec@5 100.000 (99.865)	Acc 0.927 (0.928)	
TRAINING - Epoch: [63][160/781]	Time 0.017 (0.020)	Data 0.000 (0.003)	Loss 0.2833 (0.2135)	Prec@1 89.062 (92.653)	Prec@5 100.000 (99.854)	Acc 0.927 (0.928)	
TRAINING - Epoch: [63][170/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.1546 (0.2156)	Prec@1 93.750 (92.571)	Prec@5 100.000 (99.836)	Acc 0.926 (0.928)	
TRAINING - Epoch: [63][180/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.1344 (0.2143)	Prec@1 96.875 (92.593)	Prec@5 100.000 (99.827)	Acc 0.926 (0.928)	
TRAINING - Epoch: [63][190/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.1479 (0.2132)	Prec@1 93.750 (92.613)	Prec@5 100.000 (99.828)	Acc 0.926 (0.928)	
TRAINING - Epoch: [63][200/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.2653 (0.2115)	Prec@1 92.188 (92.654)	Prec@5 100.000 (99.837)	Acc 0.927 (0.928)	
TRAINING - Epoch: [63][210/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.1757 (0.2120)	Prec@1 92.188 (92.624)	Prec@5 100.000 (99.837)	Acc 0.926 (0.928)	
TRAINING - Epoch: [63][220/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.1292 (0.2123)	Prec@1 96.875 (92.619)	Prec@5 100.000 (99.844)	Acc 0.926 (0.928)	
TRAINING - Epoch: [63][230/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.2127 (0.2110)	Prec@1 92.188 (92.668)	Prec@5 100.000 (99.844)	Acc 0.927 (0.927)	
TRAINING - Epoch: [63][240/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.1367 (0.2117)	Prec@1 93.750 (92.609)	Prec@5 100.000 (99.851)	Acc 0.926 (0.927)	
TRAINING - Epoch: [63][250/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.2256 (0.2112)	Prec@1 93.750 (92.661)	Prec@5 100.000 (99.857)	Acc 0.927 (0.927)	
TRAINING - Epoch: [63][260/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.1920 (0.2104)	Prec@1 92.188 (92.672)	Prec@5 100.000 (99.862)	Acc 0.927 (0.927)	
TRAINING - Epoch: [63][270/781]	Time 0.017 (0.018)	Data 0.000 (0.002)	Loss 0.2381 (0.2125)	Prec@1 90.625 (92.603)	Prec@5 100.000 (99.867)	Acc 0.926 (0.927)	
TRAINING - Epoch: [63][280/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1953 (0.2125)	Prec@1 92.188 (92.543)	Prec@5 100.000 (99.867)	Acc 0.925 (0.927)	
TRAINING - Epoch: [63][290/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1557 (0.2124)	Prec@1 96.875 (92.574)	Prec@5 100.000 (99.866)	Acc 0.926 (0.927)	
TRAINING - Epoch: [63][300/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1820 (0.2141)	Prec@1 93.750 (92.540)	Prec@5 100.000 (99.860)	Acc 0.925 (0.927)	
TRAINING - Epoch: [63][310/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2103 (0.2144)	Prec@1 90.625 (92.494)	Prec@5 100.000 (99.854)	Acc 0.925 (0.927)	
TRAINING - Epoch: [63][320/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3632 (0.2144)	Prec@1 90.625 (92.499)	Prec@5 98.438 (99.844)	Acc 0.925 (0.927)	
TRAINING - Epoch: [63][330/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2435 (0.2146)	Prec@1 92.188 (92.475)	Prec@5 100.000 (99.849)	Acc 0.925 (0.927)	
TRAINING - Epoch: [63][340/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1121 (0.2143)	Prec@1 98.438 (92.476)	Prec@5 100.000 (99.853)	Acc 0.925 (0.927)	
TRAINING - Epoch: [63][350/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1769 (0.2132)	Prec@1 95.312 (92.517)	Prec@5 100.000 (99.858)	Acc 0.925 (0.927)	
TRAINING - Epoch: [63][360/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2758 (0.2136)	Prec@1 87.500 (92.503)	Prec@5 100.000 (99.853)	Acc 0.925 (0.927)	
TRAINING - Epoch: [63][370/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2881 (0.2149)	Prec@1 89.062 (92.465)	Prec@5 100.000 (99.848)	Acc 0.925 (0.927)	
TRAINING - Epoch: [63][380/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3070 (0.2153)	Prec@1 90.625 (92.462)	Prec@5 100.000 (99.848)	Acc 0.925 (0.927)	
TRAINING - Epoch: [63][390/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2710 (0.2155)	Prec@1 93.750 (92.451)	Prec@5 100.000 (99.852)	Acc 0.925 (0.927)	
TRAINING - Epoch: [63][400/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3113 (0.2155)	Prec@1 89.062 (92.441)	Prec@5 100.000 (99.856)	Acc 0.924 (0.927)	
TRAINING - Epoch: [63][410/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2881 (0.2169)	Prec@1 87.500 (92.393)	Prec@5 100.000 (99.844)	Acc 0.924 (0.926)	
TRAINING - Epoch: [63][420/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1089 (0.2165)	Prec@1 95.312 (92.403)	Prec@5 100.000 (99.848)	Acc 0.924 (0.926)	
TRAINING - Epoch: [63][430/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1233 (0.2164)	Prec@1 93.750 (92.412)	Prec@5 100.000 (99.848)	Acc 0.924 (0.926)	
TRAINING - Epoch: [63][440/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3986 (0.2173)	Prec@1 82.812 (92.375)	Prec@5 100.000 (99.851)	Acc 0.924 (0.926)	
TRAINING - Epoch: [63][450/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4074 (0.2185)	Prec@1 87.500 (92.347)	Prec@5 98.438 (99.848)	Acc 0.923 (0.926)	
TRAINING - Epoch: [63][460/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3184 (0.2188)	Prec@1 90.625 (92.333)	Prec@5 100.000 (99.847)	Acc 0.923 (0.926)	
TRAINING - Epoch: [63][470/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2213 (0.2204)	Prec@1 87.500 (92.294)	Prec@5 100.000 (99.847)	Acc 0.923 (0.926)	
TRAINING - Epoch: [63][480/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1740 (0.2205)	Prec@1 95.312 (92.298)	Prec@5 100.000 (99.844)	Acc 0.923 (0.926)	
TRAINING - Epoch: [63][490/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2626 (0.2203)	Prec@1 90.625 (92.302)	Prec@5 100.000 (99.847)	Acc 0.923 (0.926)	
TRAINING - Epoch: [63][500/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1625 (0.2205)	Prec@1 95.312 (92.281)	Prec@5 100.000 (99.847)	Acc 0.923 (0.926)	
TRAINING - Epoch: [63][510/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4385 (0.2212)	Prec@1 89.062 (92.267)	Prec@5 98.438 (99.844)	Acc 0.923 (0.926)	
TRAINING - Epoch: [63][520/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1284 (0.2214)	Prec@1 93.750 (92.250)	Prec@5 100.000 (99.847)	Acc 0.923 (0.926)	
TRAINING - Epoch: [63][530/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.0579 (0.2217)	Prec@1 98.438 (92.238)	Prec@5 100.000 (99.847)	Acc 0.922 (0.926)	
TRAINING - Epoch: [63][540/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4264 (0.2228)	Prec@1 90.625 (92.199)	Prec@5 100.000 (99.850)	Acc 0.922 (0.926)	
TRAINING - Epoch: [63][550/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2402 (0.2222)	Prec@1 89.062 (92.219)	Prec@5 100.000 (99.853)	Acc 0.922 (0.926)	
TRAINING - Epoch: [63][560/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2668 (0.2226)	Prec@1 92.188 (92.226)	Prec@5 100.000 (99.852)	Acc 0.922 (0.926)	
TRAINING - Epoch: [63][570/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1886 (0.2221)	Prec@1 89.062 (92.231)	Prec@5 100.000 (99.852)	Acc 0.922 (0.926)	
TRAINING - Epoch: [63][580/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1601 (0.2211)	Prec@1 93.750 (92.257)	Prec@5 100.000 (99.855)	Acc 0.923 (0.925)	
TRAINING - Epoch: [63][590/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2226 (0.2208)	Prec@1 95.312 (92.280)	Prec@5 100.000 (99.857)	Acc 0.923 (0.925)	
TRAINING - Epoch: [63][600/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1505 (0.2202)	Prec@1 95.312 (92.297)	Prec@5 100.000 (99.857)	Acc 0.923 (0.925)	
TRAINING - Epoch: [63][610/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1413 (0.2197)	Prec@1 90.625 (92.320)	Prec@5 100.000 (99.859)	Acc 0.923 (0.925)	
TRAINING - Epoch: [63][620/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2861 (0.2196)	Prec@1 89.062 (92.318)	Prec@5 100.000 (99.859)	Acc 0.923 (0.925)	
TRAINING - Epoch: [63][630/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2711 (0.2196)	Prec@1 92.188 (92.336)	Prec@5 100.000 (99.859)	Acc 0.923 (0.925)	
TRAINING - Epoch: [63][640/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2062 (0.2196)	Prec@1 92.188 (92.319)	Prec@5 100.000 (99.861)	Acc 0.923 (0.925)	
TRAINING - Epoch: [63][650/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2968 (0.2204)	Prec@1 90.625 (92.293)	Prec@5 100.000 (99.861)	Acc 0.923 (0.925)	
TRAINING - Epoch: [63][660/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3858 (0.2212)	Prec@1 85.938 (92.266)	Prec@5 100.000 (99.858)	Acc 0.923 (0.925)	
TRAINING - Epoch: [63][670/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2849 (0.2209)	Prec@1 90.625 (92.264)	Prec@5 100.000 (99.858)	Acc 0.923 (0.925)	
TRAINING - Epoch: [63][680/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1708 (0.2210)	Prec@1 93.750 (92.259)	Prec@5 100.000 (99.858)	Acc 0.923 (0.925)	
TRAINING - Epoch: [63][690/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1075 (0.2212)	Prec@1 96.875 (92.251)	Prec@5 100.000 (99.855)	Acc 0.923 (0.925)	
TRAINING - Epoch: [63][700/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.4829 (0.2213)	Prec@1 82.812 (92.243)	Prec@5 96.875 (99.851)	Acc 0.922 (0.925)	
TRAINING - Epoch: [63][710/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1227 (0.2222)	Prec@1 96.875 (92.218)	Prec@5 100.000 (99.844)	Acc 0.922 (0.925)	
TRAINING - Epoch: [63][720/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.0949 (0.2222)	Prec@1 95.312 (92.227)	Prec@5 100.000 (99.844)	Acc 0.922 (0.925)	
TRAINING - Epoch: [63][730/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1033 (0.2222)	Prec@1 96.875 (92.222)	Prec@5 100.000 (99.846)	Acc 0.922 (0.925)	
TRAINING - Epoch: [63][740/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.2007 (0.2222)	Prec@1 89.062 (92.225)	Prec@5 100.000 (99.842)	Acc 0.922 (0.925)	
TRAINING - Epoch: [63][750/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.1794 (0.2221)	Prec@1 92.188 (92.242)	Prec@5 100.000 (99.844)	Acc 0.922 (0.925)	
TRAINING - Epoch: [63][760/781]	Time 0.017 (0.018)	Data 0.000 (0.001)	Loss 0.3043 (0.2230)	Prec@1 92.188 (92.214)	Prec@5 100.000 (99.846)	Acc 0.922 (0.925)	
TRAINING - Epoch: [63][770/781]	Time 0.016 (0.017)	Data 0.000 (0.001)	Loss 0.2382 (0.2234)	Prec@1 90.625 (92.202)	Prec@5 100.000 (99.846)	Acc 0.922 (0.925)	
TRAINING - Epoch: [63][780/781]	Time 0.017 (0.017)	Data 0.000 (0.001)	Loss 0.3626 (0.2237)	Prec@1 87.500 (92.192)	Prec@5 100.000 (99.848)	Acc 0.922 (0.925)	
EVALUATING - Epoch: [63][0/157]	Time 0.356 (0.356)	Data 0.338 (0.338)	Loss 0.4102 (0.4102)	Prec@1 85.938 (85.938)	Prec@5 98.438 (98.438)	Acc 0.859 (0.859)	
EVALUATING - Epoch: [63][10/157]	Time 0.004 (0.041)	Data 0.000 (0.032)	Loss 0.4660 (0.3667)	Prec@1 87.500 (87.784)	Prec@5 100.000 (99.716)	Acc 0.878 (0.874)	
EVALUATING - Epoch: [63][20/157]	Time 0.005 (0.024)	Data 0.001 (0.017)	Loss 0.4992 (0.4344)	Prec@1 85.938 (86.310)	Prec@5 100.000 (99.702)	Acc 0.863 (0.870)	
EVALUATING - Epoch: [63][30/157]	Time 0.012 (0.018)	Data 0.000 (0.012)	Loss 0.6668 (0.4336)	Prec@1 87.500 (86.744)	Prec@5 96.875 (99.496)	Acc 0.867 (0.869)	
EVALUATING - Epoch: [63][40/157]	Time 0.005 (0.015)	Data 0.000 (0.009)	Loss 0.4019 (0.4524)	Prec@1 87.500 (86.090)	Prec@5 98.438 (99.428)	Acc 0.861 (0.867)	
EVALUATING - Epoch: [63][50/157]	Time 0.005 (0.013)	Data 0.000 (0.007)	Loss 0.5757 (0.4540)	Prec@1 85.938 (86.305)	Prec@5 98.438 (99.326)	Acc 0.863 (0.867)	
EVALUATING - Epoch: [63][60/157]	Time 0.014 (0.012)	Data 0.000 (0.006)	Loss 0.5165 (0.4547)	Prec@1 87.500 (86.270)	Prec@5 98.438 (99.308)	Acc 0.863 (0.866)	
EVALUATING - Epoch: [63][70/157]	Time 0.004 (0.011)	Data 0.000 (0.005)	Loss 0.4288 (0.4552)	Prec@1 87.500 (86.642)	Prec@5 100.000 (99.318)	Acc 0.866 (0.866)	
EVALUATING - Epoch: [63][80/157]	Time 0.008 (0.010)	Data 0.000 (0.005)	Loss 0.3112 (0.4550)	Prec@1 89.062 (86.535)	Prec@5 98.438 (99.306)	Acc 0.865 (0.866)	
EVALUATING - Epoch: [63][90/157]	Time 0.007 (0.010)	Data 0.000 (0.004)	Loss 0.4620 (0.4573)	Prec@1 85.938 (86.384)	Prec@5 100.000 (99.348)	Acc 0.864 (0.866)	
EVALUATING - Epoch: [63][100/157]	Time 0.004 (0.009)	Data 0.000 (0.004)	Loss 0.5518 (0.4552)	Prec@1 87.500 (86.510)	Prec@5 98.438 (99.366)	Acc 0.865 (0.865)	
EVALUATING - Epoch: [63][110/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.4815 (0.4549)	Prec@1 87.500 (86.543)	Prec@5 100.000 (99.352)	Acc 0.865 (0.865)	
EVALUATING - Epoch: [63][120/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.3647 (0.4507)	Prec@1 93.750 (86.596)	Prec@5 100.000 (99.380)	Acc 0.866 (0.865)	
EVALUATING - Epoch: [63][130/157]	Time 0.006 (0.008)	Data 0.000 (0.003)	Loss 0.3662 (0.4520)	Prec@1 87.500 (86.605)	Prec@5 100.000 (99.368)	Acc 0.866 (0.865)	
EVALUATING - Epoch: [63][140/157]	Time 0.004 (0.008)	Data 0.000 (0.003)	Loss 0.3670 (0.4571)	Prec@1 89.062 (86.403)	Prec@5 100.000 (99.379)	Acc 0.864 (0.865)	
EVALUATING - Epoch: [63][150/157]	Time 0.004 (0.008)	Data 0.000 (0.003)	Loss 0.2219 (0.4537)	Prec@1 93.750 (86.507)	Prec@5 100.000 (99.389)	Acc 0.865 (0.865)	
EVALUATING - Epoch: [63][156/157]	Time 0.004 (0.008)	Data 0.000 (0.002)	Loss 0.6108 (0.4547)	Prec@1 81.250 (86.480)	Prec@5 100.000 (99.370)	Acc 0.865 (0.865)	

Results - Epoch: 64
Training Loss 0.2237 	Training Prec@1 92.192 	Training Prec@5 99.848 	Validation Loss 0.4547 	Validation Prec@1 86.480 	Validation Prec@5 99.370 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 65

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [64][0/781]	Time 0.418 (0.418)	Data 0.397 (0.397)	Loss 0.2923 (0.2923)	Prec@1 92.188 (92.188)	Prec@5 100.000 (100.000)	Acc 0.922 (0.922)	
TRAINING - Epoch: [64][10/781]	Time 0.017 (0.055)	Data 0.000 (0.036)	Loss 0.2451 (0.2040)	Prec@1 87.500 (93.182)	Prec@5 100.000 (100.000)	Acc 0.932 (0.932)	
TRAINING - Epoch: [64][20/781]	Time 0.017 (0.037)	Data 0.000 (0.019)	Loss 0.0918 (0.2083)	Prec@1 98.438 (93.006)	Prec@5 100.000 (100.000)	Acc 0.930 (0.928)	
TRAINING - Epoch: [64][30/781]	Time 0.017 (0.030)	Data 0.000 (0.013)	Loss 0.1038 (0.2010)	Prec@1 95.312 (93.095)	Prec@5 100.000 (99.950)	Acc 0.931 (0.929)	
TRAINING - Epoch: [64][40/781]	Time 0.017 (0.027)	Data 0.000 (0.010)	Loss 0.1641 (0.2055)	Prec@1 98.438 (93.255)	Prec@5 100.000 (99.924)	Acc 0.933 (0.930)	
TRAINING - Epoch: [64][50/781]	Time 0.017 (0.025)	Data 0.000 (0.008)	Loss 0.1931 (0.2030)	Prec@1 93.750 (93.290)	Prec@5 100.000 (99.908)	Acc 0.933 (0.930)	
TRAINING - Epoch: [64][60/781]	Time 0.017 (0.024)	Data 0.000 (0.007)	Loss 0.1370 (0.1971)	Prec@1 95.312 (93.391)	Prec@5 100.000 (99.923)	Acc 0.934 (0.931)	
TRAINING - Epoch: [64][70/781]	Time 0.017 (0.023)	Data 0.000 (0.006)	Loss 0.2494 (0.1955)	Prec@1 93.750 (93.442)	Prec@5 98.438 (99.890)	Acc 0.934 (0.931)	
TRAINING - Epoch: [64][80/781]	Time 0.017 (0.022)	Data 0.000 (0.005)	Loss 0.2146 (0.1947)	Prec@1 90.625 (93.345)	Prec@5 100.000 (99.884)	Acc 0.933 (0.932)	
TRAINING - Epoch: [64][90/781]	Time 0.017 (0.021)	Data 0.000 (0.004)	Loss 0.2406 (0.1963)	Prec@1 90.625 (93.201)	Prec@5 100.000 (99.863)	Acc 0.932 (0.932)	
TRAINING - Epoch: [64][100/781]	Time 0.017 (0.021)	Data 0.000 (0.004)	Loss 0.1827 (0.1993)	Prec@1 90.625 (93.069)	Prec@5 100.000 (99.845)	Acc 0.931 (0.932)	
TRAINING - Epoch: [64][110/781]	Time 0.017 (0.021)	Data 0.000 (0.004)	Loss 0.1401 (0.2016)	Prec@1 95.312 (92.948)	Prec@5 100.000 (99.859)	Acc 0.929 (0.932)	
TRAINING - Epoch: [64][120/781]	Time 0.017 (0.020)	Data 0.000 (0.003)	Loss 0.2248 (0.2024)	Prec@1 93.750 (92.911)	Prec@5 100.000 (99.858)	Acc 0.929 (0.931)	
TRAINING - Epoch: [64][130/781]	Time 0.017 (0.020)	Data 0.000 (0.003)	Loss 0.3066 (0.2027)	Prec@1 92.188 (92.987)	Prec@5 100.000 (99.869)	Acc 0.930 (0.931)	
TRAINING - Epoch: [64][140/781]	Time 0.017 (0.020)	Data 0.000 (0.003)	Loss 0.1379 (0.1998)	Prec@1 95.312 (93.030)	Prec@5 100.000 (99.878)	Acc 0.930 (0.931)	
TRAINING - Epoch: [64][150/781]	Time 0.017 (0.020)	Data 0.000 (0.003)	Loss 0.2011 (0.1997)	Prec@1 95.312 (93.005)	Prec@5 100.000 (99.886)	Acc 0.930 (0.931)	
TRAINING - Epoch: [64][160/781]	Time 0.017 (0.019)	Data 0.000 (0.003)	Loss 0.1812 (0.1999)	Prec@1 93.750 (93.003)	Prec@5 100.000 (99.893)	Acc 0.930 (0.931)	
TRAINING - Epoch: [64][170/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.1805 (0.1974)	Prec@1 93.750 (93.046)	Prec@5 100.000 (99.899)	Acc 0.930 (0.931)	
TRAINING - Epoch: [64][180/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.2640 (0.1971)	Prec@1 90.625 (93.077)	Prec@5 100.000 (99.905)	Acc 0.931 (0.931)	
TRAINING - Epoch: [64][190/781]	Time 0.017 (0.019)	Data 0.000 (0.002)	Loss 0.1298 (0.1982)	Prec@1 93.750 (93.038)	Prec@5 100.000 (99.902)	Acc 0.930 (0.931)	
