saving to results/2022-03-31_18-33-48_resnet44_m-32
creating model resnet
created model with configuration: {'dataset': 'cifar10', 'depth': 44}
number of parameters: 661338
/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x146643d51a60>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x146643d51820>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 32, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None

Starting Epoch: 1

Files already downloaded and verified
Files already downloaded and verified
TRAINING - Epoch: [0][0/781]	Time 4.752 (4.752)	Data 3.387 (3.387)	Loss 2.3066 (2.3066)	Prec@1 6.738 (6.738)	Prec@5 41.748 (41.748)	Acc 0.067 (0.067)	
TRAINING - Epoch: [39][680/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.2892 (0.2171)	Prec@1 90.039 (92.358)	Prec@5 99.512 (99.841)	Acc 0.924 (0.928)	
TRAINING - Epoch: [39][690/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.1734 (0.2178)	Prec@1 93.994 (92.338)	Prec@5 99.902 (99.841)	Acc 0.923 (0.928)	
TRAINING - Epoch: [39][700/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.1791 (0.2180)	Prec@1 93.652 (92.327)	Prec@5 99.951 (99.842)	Acc 0.923 (0.928)	
TRAINING - Epoch: [39][710/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.1784 (0.2178)	Prec@1 93.652 (92.338)	Prec@5 99.805 (99.842)	Acc 0.923 (0.928)	
TRAINING - Epoch: [39][720/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.2505 (0.2180)	Prec@1 91.895 (92.333)	Prec@5 99.854 (99.842)	Acc 0.923 (0.928)	
TRAINING - Epoch: [39][730/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.3355 (0.2182)	Prec@1 88.330 (92.329)	Prec@5 99.756 (99.842)	Acc 0.923 (0.928)	
TRAINING - Epoch: [39][740/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.2973 (0.2189)	Prec@1 88.770 (92.303)	Prec@5 100.000 (99.840)	Acc 0.923 (0.928)	
TRAINING - Epoch: [39][750/781]	Time 0.350 (0.351)	Data 0.000 (0.003)	Loss 0.3109 (0.2195)	Prec@1 90.088 (92.288)	Prec@5 99.854 (99.838)	Acc 0.923 (0.928)	
TRAINING - Epoch: [39][760/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.1914 (0.2191)	Prec@1 93.359 (92.304)	Prec@5 100.000 (99.838)	Acc 0.923 (0.928)	
TRAINING - Epoch: [39][770/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.1938 (0.2191)	Prec@1 92.969 (92.308)	Prec@5 99.756 (99.838)	Acc 0.923 (0.928)	
TRAINING - Epoch: [39][780/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.2054 (0.2193)	Prec@1 91.895 (92.300)	Prec@5 100.000 (99.838)	Acc 0.923 (0.928)	
EVALUATING - Epoch: [39][0/157]	Time 0.357 (0.357)	Data 0.340 (0.340)	Loss 0.3322 (0.3322)	Prec@1 92.188 (92.188)	Prec@5 100.000 (100.000)	Acc 0.922 (0.922)	
EVALUATING - Epoch: [39][10/157]	Time 0.004 (0.040)	Data 0.000 (0.034)	Loss 0.5481 (0.3134)	Prec@1 87.500 (90.341)	Prec@5 100.000 (100.000)	Acc 0.903 (0.898)	
EVALUATING - Epoch: [39][20/157]	Time 0.004 (0.023)	Data 0.000 (0.018)	Loss 0.1384 (0.3001)	Prec@1 93.750 (90.923)	Prec@5 100.000 (99.926)	Acc 0.909 (0.901)	
EVALUATING - Epoch: [39][30/157]	Time 0.007 (0.017)	Data 0.000 (0.012)	Loss 0.7002 (0.3297)	Prec@1 89.062 (90.423)	Prec@5 96.875 (99.798)	Acc 0.904 (0.904)	
EVALUATING - Epoch: [39][40/157]	Time 0.004 (0.014)	Data 0.000 (0.009)	Loss 0.5079 (0.3407)	Prec@1 90.625 (90.549)	Prec@5 98.438 (99.657)	Acc 0.905 (0.904)	
EVALUATING - Epoch: [39][50/157]	Time 0.004 (0.013)	Data 0.000 (0.008)	Loss 0.2863 (0.3286)	Prec@1 89.062 (90.533)	Prec@5 100.000 (99.724)	Acc 0.905 (0.905)	
EVALUATING - Epoch: [39][60/157]	Time 0.004 (0.011)	Data 0.000 (0.007)	Loss 0.2574 (0.3335)	Prec@1 95.312 (90.625)	Prec@5 100.000 (99.590)	Acc 0.906 (0.905)	
EVALUATING - Epoch: [39][70/157]	Time 0.004 (0.011)	Data 0.000 (0.006)	Loss 0.3586 (0.3344)	Prec@1 87.500 (90.559)	Prec@5 100.000 (99.626)	Acc 0.906 (0.905)	
EVALUATING - Epoch: [39][80/157]	Time 0.008 (0.010)	Data 0.000 (0.005)	Loss 0.2520 (0.3300)	Prec@1 92.188 (90.548)	Prec@5 98.438 (99.633)	Acc 0.905 (0.905)	
EVALUATING - Epoch: [39][90/157]	Time 0.004 (0.009)	Data 0.000 (0.005)	Loss 0.2678 (0.3262)	Prec@1 92.188 (90.625)	Prec@5 100.000 (99.622)	Acc 0.906 (0.905)	
EVALUATING - Epoch: [39][100/157]	Time 0.004 (0.009)	Data 0.000 (0.004)	Loss 0.1472 (0.3196)	Prec@1 95.312 (90.764)	Prec@5 100.000 (99.660)	Acc 0.908 (0.905)	
EVALUATING - Epoch: [39][110/157]	Time 0.004 (0.009)	Data 0.000 (0.004)	Loss 0.2568 (0.3191)	Prec@1 89.062 (90.738)	Prec@5 100.000 (99.662)	Acc 0.907 (0.905)	
EVALUATING - Epoch: [39][120/157]	Time 0.005 (0.009)	Data 0.000 (0.004)	Loss 0.0801 (0.3154)	Prec@1 98.438 (90.845)	Prec@5 100.000 (99.677)	Acc 0.908 (0.906)	
EVALUATING - Epoch: [39][130/157]	Time 0.004 (0.008)	Data 0.000 (0.003)	Loss 0.0773 (0.3087)	Prec@1 96.875 (90.971)	Prec@5 100.000 (99.702)	Acc 0.910 (0.906)	
EVALUATING - Epoch: [39][140/157]	Time 0.004 (0.008)	Data 0.000 (0.003)	Loss 0.3227 (0.3112)	Prec@1 93.750 (91.013)	Prec@5 98.438 (99.690)	Acc 0.910 (0.906)	
EVALUATING - Epoch: [39][150/157]	Time 0.004 (0.008)	Data 0.000 (0.003)	Loss 0.1124 (0.3112)	Prec@1 96.875 (90.987)	Prec@5 100.000 (99.690)	Acc 0.910 (0.906)	
EVALUATING - Epoch: [39][156/157]	Time 0.004 (0.008)	Data 0.000 (0.003)	Loss 0.6858 (0.3107)	Prec@1 81.250 (91.000)	Prec@5 100.000 (99.700)	Acc 0.910 (0.907)	

Results - Epoch: 40
Training Loss 0.2193 	Training Prec@1 92.300 	Training Prec@5 99.838 	Validation Loss 0.3107 	Validation Prec@1 91.000 	Validation Prec@5 99.700 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 41

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [40][0/781]	Time 1.531 (1.531)	Data 1.180 (1.180)	Loss 0.2280 (0.2280)	Prec@1 91.797 (91.797)	Prec@5 99.854 (99.854)	Acc 0.918 (0.918)	
TRAINING - Epoch: [40][10/781]	Time 0.349 (0.512)	Data 0.000 (0.148)	Loss 0.1390 (0.2351)	Prec@1 96.045 (91.970)	Prec@5 99.951 (99.756)	Acc 0.920 (0.918)	
TRAINING - Epoch: [40][20/781]	Time 0.347 (0.434)	Data 0.000 (0.077)	Loss 0.1182 (0.2125)	Prec@1 96.240 (92.797)	Prec@5 100.000 (99.802)	Acc 0.928 (0.922)	
TRAINING - Epoch: [40][30/781]	Time 0.349 (0.406)	Data 0.000 (0.053)	Loss 0.2242 (0.2076)	Prec@1 91.748 (92.795)	Prec@5 99.902 (99.828)	Acc 0.928 (0.924)	
TRAINING - Epoch: [40][40/781]	Time 0.349 (0.392)	Data 0.000 (0.040)	Loss 0.2116 (0.2043)	Prec@1 92.969 (92.891)	Prec@5 99.756 (99.829)	Acc 0.929 (0.925)	
TRAINING - Epoch: [40][50/781]	Time 0.347 (0.383)	Data 0.000 (0.032)	Loss 0.2749 (0.2021)	Prec@1 89.600 (92.932)	Prec@5 99.561 (99.836)	Acc 0.929 (0.926)	
TRAINING - Epoch: [40][60/781]	Time 0.349 (0.377)	Data 0.000 (0.027)	Loss 0.1727 (0.2018)	Prec@1 94.092 (92.921)	Prec@5 99.951 (99.846)	Acc 0.929 (0.926)	
TRAINING - Epoch: [40][70/781]	Time 0.349 (0.373)	Data 0.000 (0.023)	Loss 0.2011 (0.2041)	Prec@1 93.115 (92.851)	Prec@5 99.951 (99.853)	Acc 0.929 (0.927)	
TRAINING - Epoch: [40][80/781]	Time 0.347 (0.370)	Data 0.000 (0.020)	Loss 0.1829 (0.2028)	Prec@1 92.969 (92.833)	Prec@5 100.000 (99.861)	Acc 0.928 (0.927)	
TRAINING - Epoch: [40][90/781]	Time 0.349 (0.368)	Data 0.000 (0.018)	Loss 0.1534 (0.2047)	Prec@1 94.336 (92.781)	Prec@5 100.000 (99.859)	Acc 0.928 (0.927)	
TRAINING - Epoch: [40][100/781]	Time 0.347 (0.366)	Data 0.000 (0.016)	Loss 0.2025 (0.2068)	Prec@1 92.822 (92.714)	Prec@5 99.854 (99.857)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][110/781]	Time 0.349 (0.364)	Data 0.000 (0.015)	Loss 0.2868 (0.2058)	Prec@1 89.258 (92.748)	Prec@5 99.951 (99.857)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][120/781]	Time 0.349 (0.363)	Data 0.000 (0.014)	Loss 0.2104 (0.2059)	Prec@1 92.139 (92.744)	Prec@5 100.000 (99.859)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][130/781]	Time 0.347 (0.362)	Data 0.000 (0.013)	Loss 0.2033 (0.2081)	Prec@1 92.529 (92.679)	Prec@5 100.000 (99.860)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][140/781]	Time 0.349 (0.361)	Data 0.000 (0.012)	Loss 0.1250 (0.2076)	Prec@1 95.654 (92.683)	Prec@5 100.000 (99.859)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][150/781]	Time 0.350 (0.360)	Data 0.000 (0.011)	Loss 0.1989 (0.2062)	Prec@1 92.432 (92.729)	Prec@5 99.756 (99.859)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][160/781]	Time 0.347 (0.359)	Data 0.000 (0.010)	Loss 0.1793 (0.2061)	Prec@1 93.652 (92.714)	Prec@5 99.902 (99.853)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][170/781]	Time 0.350 (0.359)	Data 0.000 (0.010)	Loss 0.1785 (0.2064)	Prec@1 93.945 (92.706)	Prec@5 99.707 (99.850)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][180/781]	Time 0.349 (0.358)	Data 0.000 (0.009)	Loss 0.2212 (0.2062)	Prec@1 91.748 (92.701)	Prec@5 100.000 (99.851)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][190/781]	Time 0.347 (0.358)	Data 0.000 (0.009)	Loss 0.1712 (0.2060)	Prec@1 93.506 (92.712)	Prec@5 99.951 (99.855)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][200/781]	Time 0.347 (0.357)	Data 0.000 (0.008)	Loss 0.2839 (0.2075)	Prec@1 90.039 (92.660)	Prec@5 99.463 (99.847)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][210/781]	Time 0.349 (0.357)	Data 0.000 (0.008)	Loss 0.2216 (0.2082)	Prec@1 92.139 (92.647)	Prec@5 100.000 (99.845)	Acc 0.926 (0.927)	
TRAINING - Epoch: [40][220/781]	Time 0.347 (0.356)	Data 0.000 (0.008)	Loss 0.3652 (0.2087)	Prec@1 89.160 (92.648)	Prec@5 99.707 (99.843)	Acc 0.926 (0.927)	
TRAINING - Epoch: [40][230/781]	Time 0.349 (0.356)	Data 0.000 (0.007)	Loss 0.3075 (0.2069)	Prec@1 88.721 (92.711)	Prec@5 99.902 (99.845)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][240/781]	Time 0.349 (0.356)	Data 0.000 (0.007)	Loss 0.1956 (0.2061)	Prec@1 92.627 (92.733)	Prec@5 99.951 (99.847)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][250/781]	Time 0.349 (0.355)	Data 0.000 (0.007)	Loss 0.2677 (0.2058)	Prec@1 90.625 (92.750)	Prec@5 99.756 (99.850)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][260/781]	Time 0.349 (0.355)	Data 0.000 (0.006)	Loss 0.1649 (0.2054)	Prec@1 94.141 (92.756)	Prec@5 99.951 (99.853)	Acc 0.928 (0.927)	
TRAINING - Epoch: [40][270/781]	Time 0.349 (0.355)	Data 0.000 (0.006)	Loss 0.1540 (0.2058)	Prec@1 94.385 (92.737)	Prec@5 100.000 (99.853)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][280/781]	Time 0.349 (0.355)	Data 0.000 (0.006)	Loss 0.3064 (0.2059)	Prec@1 88.867 (92.739)	Prec@5 99.805 (99.850)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][290/781]	Time 0.349 (0.354)	Data 0.000 (0.006)	Loss 0.2200 (0.2055)	Prec@1 91.992 (92.752)	Prec@5 99.756 (99.849)	Acc 0.928 (0.927)	
TRAINING - Epoch: [40][300/781]	Time 0.349 (0.354)	Data 0.000 (0.006)	Loss 0.1754 (0.2058)	Prec@1 93.262 (92.736)	Prec@5 99.951 (99.847)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][310/781]	Time 0.349 (0.354)	Data 0.000 (0.005)	Loss 0.1656 (0.2058)	Prec@1 94.531 (92.746)	Prec@5 99.854 (99.844)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][320/781]	Time 0.349 (0.354)	Data 0.000 (0.005)	Loss 0.1446 (0.2064)	Prec@1 95.703 (92.728)	Prec@5 99.951 (99.845)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][330/781]	Time 0.347 (0.354)	Data 0.000 (0.005)	Loss 0.1948 (0.2061)	Prec@1 93.213 (92.739)	Prec@5 100.000 (99.849)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][340/781]	Time 0.349 (0.353)	Data 0.000 (0.005)	Loss 0.2253 (0.2065)	Prec@1 91.162 (92.724)	Prec@5 100.000 (99.849)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][350/781]	Time 0.349 (0.353)	Data 0.000 (0.005)	Loss 0.1590 (0.2059)	Prec@1 94.629 (92.751)	Prec@5 99.951 (99.849)	Acc 0.928 (0.927)	
TRAINING - Epoch: [40][360/781]	Time 0.350 (0.353)	Data 0.000 (0.005)	Loss 0.2078 (0.2067)	Prec@1 92.529 (92.724)	Prec@5 99.951 (99.849)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][370/781]	Time 0.349 (0.353)	Data 0.000 (0.005)	Loss 0.1821 (0.2066)	Prec@1 93.359 (92.722)	Prec@5 100.000 (99.848)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][380/781]	Time 0.350 (0.353)	Data 0.000 (0.004)	Loss 0.2990 (0.2070)	Prec@1 88.770 (92.712)	Prec@5 99.902 (99.847)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][390/781]	Time 0.347 (0.353)	Data 0.000 (0.004)	Loss 0.3725 (0.2077)	Prec@1 86.914 (92.698)	Prec@5 99.561 (99.848)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][400/781]	Time 0.347 (0.353)	Data 0.000 (0.004)	Loss 0.2484 (0.2079)	Prec@1 90.723 (92.684)	Prec@5 99.854 (99.846)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][410/781]	Time 0.349 (0.353)	Data 0.000 (0.004)	Loss 0.1809 (0.2081)	Prec@1 93.799 (92.684)	Prec@5 100.000 (99.846)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][420/781]	Time 0.347 (0.352)	Data 0.000 (0.004)	Loss 0.2581 (0.2084)	Prec@1 91.943 (92.679)	Prec@5 99.756 (99.844)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][430/781]	Time 0.349 (0.352)	Data 0.000 (0.004)	Loss 0.1838 (0.2083)	Prec@1 93.555 (92.687)	Prec@5 99.707 (99.842)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][440/781]	Time 0.347 (0.352)	Data 0.000 (0.004)	Loss 0.1574 (0.2087)	Prec@1 94.824 (92.681)	Prec@5 99.951 (99.841)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][450/781]	Time 0.347 (0.352)	Data 0.000 (0.004)	Loss 0.1968 (0.2086)	Prec@1 94.482 (92.684)	Prec@5 99.463 (99.842)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][460/781]	Time 0.349 (0.352)	Data 0.000 (0.004)	Loss 0.2723 (0.2087)	Prec@1 89.746 (92.678)	Prec@5 99.902 (99.844)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][470/781]	Time 0.349 (0.352)	Data 0.000 (0.004)	Loss 0.1438 (0.2086)	Prec@1 94.873 (92.686)	Prec@5 100.000 (99.844)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][480/781]	Time 0.349 (0.352)	Data 0.000 (0.004)	Loss 0.2940 (0.2089)	Prec@1 89.453 (92.671)	Prec@5 99.805 (99.845)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][490/781]	Time 0.347 (0.352)	Data 0.000 (0.003)	Loss 0.1633 (0.2088)	Prec@1 94.043 (92.671)	Prec@5 100.000 (99.846)	Acc 0.927 (0.927)	
TRAINING - Epoch: [40][500/781]	Time 0.349 (0.352)	Data 0.000 (0.003)	Loss 0.2272 (0.2098)	Prec@1 91.602 (92.636)	Prec@5 100.000 (99.843)	Acc 0.926 (0.927)	
TRAINING - Epoch: [40][510/781]	Time 0.347 (0.352)	Data 0.000 (0.003)	Loss 0.2834 (0.2108)	Prec@1 89.453 (92.597)	Prec@5 99.902 (99.843)	Acc 0.926 (0.927)	
TRAINING - Epoch: [40][520/781]	Time 0.349 (0.352)	Data 0.000 (0.003)	Loss 0.2393 (0.2113)	Prec@1 90.430 (92.569)	Prec@5 99.902 (99.844)	Acc 0.926 (0.927)	
TRAINING - Epoch: [40][530/781]	Time 0.350 (0.352)	Data 0.000 (0.003)	Loss 0.2453 (0.2117)	Prec@1 92.041 (92.556)	Prec@5 99.658 (99.844)	Acc 0.926 (0.927)	
TRAINING - Epoch: [40][540/781]	Time 0.347 (0.352)	Data 0.000 (0.003)	Loss 0.1216 (0.2122)	Prec@1 95.654 (92.536)	Prec@5 100.000 (99.843)	Acc 0.925 (0.927)	
TRAINING - Epoch: [40][550/781]	Time 0.350 (0.351)	Data 0.000 (0.003)	Loss 0.1738 (0.2125)	Prec@1 94.727 (92.526)	Prec@5 99.512 (99.843)	Acc 0.925 (0.927)	
TRAINING - Epoch: [40][560/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.2107 (0.2125)	Prec@1 92.480 (92.529)	Prec@5 99.512 (99.842)	Acc 0.925 (0.927)	
TRAINING - Epoch: [40][570/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.2505 (0.2130)	Prec@1 91.943 (92.512)	Prec@5 99.756 (99.841)	Acc 0.925 (0.927)	
TRAINING - Epoch: [40][580/781]	Time 0.350 (0.351)	Data 0.000 (0.003)	Loss 0.1973 (0.2135)	Prec@1 92.969 (92.496)	Prec@5 99.951 (99.841)	Acc 0.925 (0.927)	
TRAINING - Epoch: [40][590/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.1556 (0.2135)	Prec@1 94.531 (92.494)	Prec@5 99.951 (99.841)	Acc 0.925 (0.927)	
TRAINING - Epoch: [40][600/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.2599 (0.2138)	Prec@1 91.162 (92.481)	Prec@5 99.463 (99.841)	Acc 0.925 (0.927)	
TRAINING - Epoch: [40][610/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.2651 (0.2142)	Prec@1 91.406 (92.467)	Prec@5 99.951 (99.842)	Acc 0.925 (0.927)	
TRAINING - Epoch: [40][620/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.1560 (0.2139)	Prec@1 94.287 (92.478)	Prec@5 99.951 (99.844)	Acc 0.925 (0.927)	
TRAINING - Epoch: [40][630/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.1701 (0.2140)	Prec@1 94.141 (92.470)	Prec@5 99.951 (99.846)	Acc 0.925 (0.927)	
TRAINING - Epoch: [40][640/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.2619 (0.2145)	Prec@1 90.967 (92.449)	Prec@5 99.902 (99.845)	Acc 0.924 (0.927)	
TRAINING - Epoch: [40][650/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.2724 (0.2147)	Prec@1 89.648 (92.438)	Prec@5 99.951 (99.845)	Acc 0.924 (0.927)	
TRAINING - Epoch: [40][660/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.1081 (0.2148)	Prec@1 96.143 (92.435)	Prec@5 99.951 (99.844)	Acc 0.924 (0.927)	
TRAINING - Epoch: [40][670/781]	Time 0.349 (0.351)	Data 0.000 (0.003)	Loss 0.1223 (0.2149)	Prec@1 96.143 (92.427)	Prec@5 100.000 (99.844)	Acc 0.924 (0.927)	
TRAINING - Epoch: [40][680/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.2038 (0.2153)	Prec@1 93.018 (92.409)	Prec@5 99.902 (99.845)	Acc 0.924 (0.926)	
TRAINING - Epoch: [40][690/781]	Time 0.347 (0.351)	Data 0.000 (0.003)	Loss 0.3063 (0.2158)	Prec@1 89.111 (92.390)	Prec@5 99.805 (99.844)	Acc 0.924 (0.926)	
TRAINING - Epoch: [40][700/781]	Time 0.347 (0.351)	Data 0.000 (0.002)	Loss 0.2382 (0.2159)	Prec@1 91.602 (92.384)	Prec@5 99.707 (99.843)	Acc 0.924 (0.926)	
TRAINING - Epoch: [40][710/781]	Time 0.349 (0.351)	Data 0.000 (0.002)	Loss 0.2278 (0.2160)	Prec@1 91.992 (92.381)	Prec@5 100.000 (99.844)	Acc 0.924 (0.926)	
TRAINING - Epoch: [40][720/781]	Time 0.349 (0.351)	Data 0.000 (0.002)	Loss 0.2037 (0.2168)	Prec@1 92.627 (92.353)	Prec@5 100.000 (99.842)	Acc 0.924 (0.926)	
TRAINING - Epoch: [40][730/781]	Time 0.349 (0.351)	Data 0.000 (0.002)	Loss 0.1776 (0.2168)	Prec@1 93.896 (92.354)	Prec@5 99.951 (99.842)	Acc 0.924 (0.926)	
TRAINING - Epoch: [40][740/781]	Time 0.349 (0.351)	Data 0.000 (0.002)	Loss 0.2786 (0.2168)	Prec@1 90.625 (92.355)	Prec@5 99.951 (99.843)	Acc 0.924 (0.926)	
TRAINING - Epoch: [40][750/781]	Time 0.347 (0.351)	Data 0.000 (0.002)	Loss 0.2388 (0.2170)	Prec@1 91.162 (92.347)	Prec@5 99.902 (99.842)	Acc 0.923 (0.926)	
TRAINING - Epoch: [40][760/781]	Time 0.347 (0.351)	Data 0.000 (0.002)	Loss 0.2068 (0.2170)	Prec@1 92.969 (92.348)	Prec@5 99.658 (99.842)	Acc 0.923 (0.926)	
TRAINING - Epoch: [40][770/781]	Time 0.349 (0.351)	Data 0.000 (0.002)	Loss 0.1787 (0.2175)	Prec@1 93.213 (92.331)	Prec@5 99.951 (99.840)	Acc 0.923 (0.926)	
TRAINING - Epoch: [40][780/781]	Time 0.349 (0.351)	Data 0.000 (0.002)	Loss 0.3340 (0.2180)	Prec@1 89.062 (92.319)	Prec@5 99.756 (99.839)	Acc 0.923 (0.926)	
EVALUATING - Epoch: [40][0/157]	Time 0.336 (0.336)	Data 0.330 (0.330)	Loss 0.3948 (0.3948)	Prec@1 89.062 (89.062)	Prec@5 98.438 (98.438)	Acc 0.891 (0.891)	
EVALUATING - Epoch: [40][10/157]	Time 0.004 (0.039)	Data 0.000 (0.035)	Loss 0.7020 (0.3872)	Prec@1 84.375 (89.205)	Prec@5 98.438 (99.148)	Acc 0.892 (0.890)	
EVALUATING - Epoch: [40][20/157]	Time 0.004 (0.023)	Data 0.000 (0.019)	Loss 0.2828 (0.3803)	Prec@1 84.375 (88.914)	Prec@5 100.000 (99.256)	Acc 0.889 (0.889)	
EVALUATING - Epoch: [40][30/157]	Time 0.005 (0.017)	Data 0.000 (0.013)	Loss 0.6325 (0.3935)	Prec@1 85.938 (89.163)	Prec@5 98.438 (99.194)	Acc 0.892 (0.890)	
EVALUATING - Epoch: [40][40/157]	Time 0.006 (0.015)	Data 0.000 (0.010)	Loss 0.4899 (0.4102)	Prec@1 90.625 (88.948)	Prec@5 100.000 (99.162)	Acc 0.889 (0.890)	
EVALUATING - Epoch: [40][50/157]	Time 0.005 (0.013)	Data 0.000 (0.008)	Loss 0.4941 (0.3964)	Prec@1 87.500 (89.216)	Prec@5 98.438 (99.203)	Acc 0.892 (0.890)	
EVALUATING - Epoch: [40][60/157]	Time 0.004 (0.011)	Data 0.000 (0.007)	Loss 0.2825 (0.4104)	Prec@1 89.062 (88.858)	Prec@5 100.000 (99.103)	Acc 0.889 (0.890)	
EVALUATING - Epoch: [40][70/157]	Time 0.004 (0.010)	Data 0.000 (0.006)	Loss 0.4979 (0.4080)	Prec@1 85.938 (88.886)	Prec@5 98.438 (99.142)	Acc 0.889 (0.890)	
EVALUATING - Epoch: [40][80/157]	Time 0.004 (0.010)	Data 0.000 (0.005)	Loss 0.5319 (0.4152)	Prec@1 84.375 (88.715)	Prec@5 100.000 (99.171)	Acc 0.887 (0.890)	
EVALUATING - Epoch: [40][90/157]	Time 0.004 (0.009)	Data 0.000 (0.005)	Loss 0.4416 (0.4062)	Prec@1 90.625 (88.942)	Prec@5 100.000 (99.193)	Acc 0.889 (0.890)	
EVALUATING - Epoch: [40][100/157]	Time 0.004 (0.009)	Data 0.000 (0.004)	Loss 0.2020 (0.3925)	Prec@1 92.188 (89.124)	Prec@5 100.000 (99.273)	Acc 0.891 (0.890)	
