saving to results/2022-03-31_16-46-22_resnet44_m-16
creating model resnet
created model with configuration: {'dataset': 'cifar10', 'depth': 44}
number of parameters: 661338
/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x14eb581e7a60>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x14eb581e7820>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 16, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None

Starting Epoch: 1

Files already downloaded and verified
Files already downloaded and verified
TRAINING - Epoch: [0][0/781]	Time 3.391 (3.391)	Data 2.579 (2.579)	Loss 2.3063 (2.3063)	Prec@1 8.203 (8.203)	Prec@5 41.309 (41.309)	Acc 0.082 (0.082)	
TRAINING - Epoch: [45][680/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.1772 (0.2215)	Prec@1 92.578 (92.232)	Prec@5 100.000 (99.846)	Acc 0.922 (0.924)	
TRAINING - Epoch: [45][690/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.1820 (0.2216)	Prec@1 93.457 (92.231)	Prec@5 100.000 (99.846)	Acc 0.922 (0.924)	
TRAINING - Epoch: [45][700/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.1635 (0.2217)	Prec@1 92.871 (92.221)	Prec@5 100.000 (99.845)	Acc 0.922 (0.924)	
TRAINING - Epoch: [45][710/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.1843 (0.2219)	Prec@1 93.457 (92.212)	Prec@5 99.805 (99.845)	Acc 0.922 (0.924)	
TRAINING - Epoch: [45][720/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.2918 (0.2221)	Prec@1 89.746 (92.203)	Prec@5 99.902 (99.844)	Acc 0.922 (0.924)	
TRAINING - Epoch: [45][730/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.2915 (0.2225)	Prec@1 88.184 (92.180)	Prec@5 99.902 (99.843)	Acc 0.922 (0.924)	
TRAINING - Epoch: [45][740/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.2671 (0.2232)	Prec@1 90.332 (92.154)	Prec@5 100.000 (99.843)	Acc 0.922 (0.924)	
TRAINING - Epoch: [45][750/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.2476 (0.2237)	Prec@1 91.699 (92.137)	Prec@5 100.000 (99.841)	Acc 0.921 (0.924)	
TRAINING - Epoch: [45][760/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.2517 (0.2239)	Prec@1 91.797 (92.130)	Prec@5 99.805 (99.841)	Acc 0.921 (0.924)	
TRAINING - Epoch: [45][770/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.2595 (0.2243)	Prec@1 90.234 (92.112)	Prec@5 99.707 (99.841)	Acc 0.921 (0.924)	
TRAINING - Epoch: [45][780/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.2613 (0.2243)	Prec@1 91.797 (92.111)	Prec@5 99.707 (99.841)	Acc 0.921 (0.924)	
EVALUATING - Epoch: [45][0/157]	Time 0.410 (0.410)	Data 0.402 (0.402)	Loss 0.4306 (0.4306)	Prec@1 87.500 (87.500)	Prec@5 100.000 (100.000)	Acc 0.875 (0.875)	
EVALUATING - Epoch: [45][10/157]	Time 0.004 (0.044)	Data 0.000 (0.038)	Loss 0.2562 (0.3005)	Prec@1 90.625 (90.625)	Prec@5 100.000 (99.716)	Acc 0.906 (0.890)	
EVALUATING - Epoch: [45][20/157]	Time 0.006 (0.026)	Data 0.000 (0.020)	Loss 0.3318 (0.3233)	Prec@1 87.500 (89.658)	Prec@5 100.000 (99.628)	Acc 0.897 (0.894)	
EVALUATING - Epoch: [45][30/157]	Time 0.004 (0.020)	Data 0.000 (0.013)	Loss 0.6670 (0.3237)	Prec@1 82.812 (89.869)	Prec@5 95.312 (99.597)	Acc 0.899 (0.896)	
EVALUATING - Epoch: [45][40/157]	Time 0.004 (0.016)	Data 0.000 (0.010)	Loss 0.2563 (0.3379)	Prec@1 89.062 (89.672)	Prec@5 100.000 (99.543)	Acc 0.897 (0.897)	
EVALUATING - Epoch: [45][50/157]	Time 0.004 (0.014)	Data 0.000 (0.008)	Loss 0.2213 (0.3253)	Prec@1 92.188 (89.890)	Prec@5 100.000 (99.602)	Acc 0.899 (0.897)	
EVALUATING - Epoch: [45][60/157]	Time 0.004 (0.013)	Data 0.000 (0.007)	Loss 0.2364 (0.3264)	Prec@1 95.312 (90.061)	Prec@5 100.000 (99.616)	Acc 0.901 (0.898)	
EVALUATING - Epoch: [45][70/157]	Time 0.004 (0.012)	Data 0.000 (0.006)	Loss 0.2579 (0.3143)	Prec@1 92.188 (90.207)	Prec@5 100.000 (99.648)	Acc 0.902 (0.898)	
EVALUATING - Epoch: [45][80/157]	Time 0.005 (0.011)	Data 0.000 (0.006)	Loss 0.4501 (0.3205)	Prec@1 82.812 (90.220)	Prec@5 100.000 (99.653)	Acc 0.902 (0.899)	
EVALUATING - Epoch: [45][90/157]	Time 0.004 (0.011)	Data 0.000 (0.005)	Loss 0.1978 (0.3107)	Prec@1 92.188 (90.385)	Prec@5 100.000 (99.691)	Acc 0.904 (0.899)	
EVALUATING - Epoch: [45][100/157]	Time 0.004 (0.010)	Data 0.000 (0.005)	Loss 0.4385 (0.3080)	Prec@1 85.938 (90.439)	Prec@5 100.000 (99.691)	Acc 0.904 (0.900)	
EVALUATING - Epoch: [45][110/157]	Time 0.004 (0.010)	Data 0.000 (0.004)	Loss 0.2794 (0.3111)	Prec@1 93.750 (90.343)	Prec@5 100.000 (99.704)	Acc 0.903 (0.900)	
EVALUATING - Epoch: [45][120/157]	Time 0.004 (0.010)	Data 0.000 (0.004)	Loss 0.3513 (0.3088)	Prec@1 90.625 (90.470)	Prec@5 100.000 (99.716)	Acc 0.905 (0.900)	
EVALUATING - Epoch: [45][130/157]	Time 0.004 (0.010)	Data 0.000 (0.004)	Loss 0.3570 (0.3082)	Prec@1 87.500 (90.494)	Prec@5 100.000 (99.726)	Acc 0.905 (0.901)	
EVALUATING - Epoch: [45][140/157]	Time 0.004 (0.009)	Data 0.000 (0.004)	Loss 0.2420 (0.3062)	Prec@1 93.750 (90.525)	Prec@5 100.000 (99.734)	Acc 0.905 (0.901)	
EVALUATING - Epoch: [45][150/157]	Time 0.004 (0.009)	Data 0.000 (0.004)	Loss 0.1917 (0.3046)	Prec@1 92.188 (90.646)	Prec@5 100.000 (99.752)	Acc 0.906 (0.901)	
EVALUATING - Epoch: [45][156/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.2559 (0.3052)	Prec@1 87.500 (90.640)	Prec@5 100.000 (99.760)	Acc 0.906 (0.902)	

Results - Epoch: 46
Training Loss 0.2243 	Training Prec@1 92.111 	Training Prec@5 99.841 	Validation Loss 0.3052 	Validation Prec@1 90.640 	Validation Prec@5 99.760 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 47

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [46][0/781]	Time 1.513 (1.513)	Data 1.324 (1.324)	Loss 0.2010 (0.2010)	Prec@1 93.555 (93.555)	Prec@5 99.512 (99.512)	Acc 0.936 (0.936)	
TRAINING - Epoch: [46][10/781]	Time 0.178 (0.301)	Data 0.000 (0.121)	Loss 0.1208 (0.2243)	Prec@1 96.777 (92.365)	Prec@5 100.000 (99.858)	Acc 0.924 (0.918)	
TRAINING - Epoch: [46][20/781]	Time 0.178 (0.243)	Data 0.000 (0.063)	Loss 0.1371 (0.2123)	Prec@1 94.824 (92.773)	Prec@5 100.000 (99.809)	Acc 0.928 (0.922)	
TRAINING - Epoch: [46][30/781]	Time 0.178 (0.222)	Data 0.000 (0.043)	Loss 0.1280 (0.2061)	Prec@1 95.605 (92.865)	Prec@5 99.707 (99.795)	Acc 0.929 (0.924)	
TRAINING - Epoch: [46][40/781]	Time 0.178 (0.211)	Data 0.000 (0.032)	Loss 0.2059 (0.2083)	Prec@1 91.895 (92.702)	Prec@5 100.000 (99.817)	Acc 0.927 (0.925)	
TRAINING - Epoch: [46][50/781]	Time 0.178 (0.205)	Data 0.000 (0.026)	Loss 0.2727 (0.2068)	Prec@1 91.895 (92.747)	Prec@5 99.414 (99.831)	Acc 0.927 (0.925)	
TRAINING - Epoch: [46][60/781]	Time 0.178 (0.201)	Data 0.000 (0.022)	Loss 0.1758 (0.2022)	Prec@1 94.434 (92.922)	Prec@5 100.000 (99.830)	Acc 0.929 (0.926)	
TRAINING - Epoch: [46][70/781]	Time 0.178 (0.197)	Data 0.000 (0.019)	Loss 0.2843 (0.2038)	Prec@1 88.477 (92.881)	Prec@5 99.805 (99.809)	Acc 0.929 (0.926)	
TRAINING - Epoch: [46][80/781]	Time 0.178 (0.195)	Data 0.000 (0.017)	Loss 0.2039 (0.2004)	Prec@1 92.480 (93.021)	Prec@5 99.902 (99.823)	Acc 0.930 (0.927)	
TRAINING - Epoch: [46][90/781]	Time 0.178 (0.193)	Data 0.000 (0.015)	Loss 0.1235 (0.1988)	Prec@1 96.191 (93.086)	Prec@5 100.000 (99.833)	Acc 0.931 (0.927)	
TRAINING - Epoch: [46][100/781]	Time 0.178 (0.192)	Data 0.000 (0.013)	Loss 0.2205 (0.2000)	Prec@1 90.918 (93.029)	Prec@5 100.000 (99.836)	Acc 0.930 (0.928)	
TRAINING - Epoch: [46][110/781]	Time 0.178 (0.191)	Data 0.000 (0.012)	Loss 0.1729 (0.1999)	Prec@1 94.824 (93.049)	Prec@5 100.000 (99.839)	Acc 0.930 (0.928)	
TRAINING - Epoch: [46][120/781]	Time 0.178 (0.190)	Data 0.000 (0.011)	Loss 0.2461 (0.1999)	Prec@1 91.797 (93.069)	Prec@5 99.707 (99.838)	Acc 0.931 (0.928)	
TRAINING - Epoch: [46][130/781]	Time 0.178 (0.189)	Data 0.000 (0.010)	Loss 0.2545 (0.2025)	Prec@1 89.941 (92.961)	Prec@5 100.000 (99.840)	Acc 0.930 (0.928)	
TRAINING - Epoch: [46][140/781]	Time 0.178 (0.188)	Data 0.000 (0.010)	Loss 0.2366 (0.2040)	Prec@1 91.211 (92.888)	Prec@5 99.902 (99.843)	Acc 0.929 (0.928)	
TRAINING - Epoch: [46][150/781]	Time 0.178 (0.187)	Data 0.000 (0.009)	Loss 0.2221 (0.2055)	Prec@1 91.992 (92.835)	Prec@5 99.805 (99.841)	Acc 0.928 (0.928)	
TRAINING - Epoch: [46][160/781]	Time 0.178 (0.187)	Data 0.000 (0.008)	Loss 0.2051 (0.2081)	Prec@1 93.750 (92.729)	Prec@5 99.902 (99.845)	Acc 0.927 (0.928)	
TRAINING - Epoch: [46][170/781]	Time 0.178 (0.186)	Data 0.000 (0.008)	Loss 0.1741 (0.2088)	Prec@1 94.238 (92.727)	Prec@5 99.707 (99.845)	Acc 0.927 (0.928)	
TRAINING - Epoch: [46][180/781]	Time 0.178 (0.186)	Data 0.000 (0.007)	Loss 0.2157 (0.2107)	Prec@1 91.895 (92.636)	Prec@5 100.000 (99.845)	Acc 0.926 (0.928)	
TRAINING - Epoch: [46][190/781]	Time 0.178 (0.185)	Data 0.000 (0.007)	Loss 0.1687 (0.2104)	Prec@1 94.238 (92.649)	Prec@5 100.000 (99.847)	Acc 0.926 (0.928)	
TRAINING - Epoch: [46][200/781]	Time 0.178 (0.185)	Data 0.000 (0.007)	Loss 0.1656 (0.2090)	Prec@1 93.359 (92.685)	Prec@5 100.000 (99.850)	Acc 0.927 (0.928)	
TRAINING - Epoch: [46][210/781]	Time 0.178 (0.185)	Data 0.000 (0.006)	Loss 0.1443 (0.2098)	Prec@1 95.508 (92.647)	Prec@5 100.000 (99.846)	Acc 0.926 (0.928)	
TRAINING - Epoch: [46][220/781]	Time 0.178 (0.185)	Data 0.000 (0.006)	Loss 0.2003 (0.2096)	Prec@1 93.555 (92.649)	Prec@5 99.805 (99.847)	Acc 0.926 (0.928)	
TRAINING - Epoch: [46][230/781]	Time 0.178 (0.184)	Data 0.000 (0.006)	Loss 0.2541 (0.2096)	Prec@1 91.406 (92.642)	Prec@5 99.707 (99.847)	Acc 0.926 (0.928)	
TRAINING - Epoch: [46][240/781]	Time 0.178 (0.184)	Data 0.000 (0.006)	Loss 0.1503 (0.2094)	Prec@1 94.629 (92.648)	Prec@5 100.000 (99.850)	Acc 0.926 (0.928)	
TRAINING - Epoch: [46][250/781]	Time 0.178 (0.184)	Data 0.000 (0.005)	Loss 0.2105 (0.2095)	Prec@1 91.992 (92.640)	Prec@5 99.707 (99.851)	Acc 0.926 (0.928)	
TRAINING - Epoch: [46][260/781]	Time 0.178 (0.184)	Data 0.000 (0.005)	Loss 0.1716 (0.2106)	Prec@1 94.141 (92.595)	Prec@5 99.707 (99.846)	Acc 0.926 (0.928)	
TRAINING - Epoch: [46][270/781]	Time 0.178 (0.183)	Data 0.000 (0.005)	Loss 0.1153 (0.2102)	Prec@1 95.996 (92.604)	Prec@5 99.805 (99.849)	Acc 0.926 (0.928)	
TRAINING - Epoch: [46][280/781]	Time 0.178 (0.183)	Data 0.000 (0.005)	Loss 0.1325 (0.2094)	Prec@1 95.508 (92.639)	Prec@5 100.000 (99.851)	Acc 0.926 (0.927)	
TRAINING - Epoch: [46][290/781]	Time 0.178 (0.183)	Data 0.000 (0.005)	Loss 0.2456 (0.2096)	Prec@1 91.895 (92.637)	Prec@5 98.828 (99.849)	Acc 0.926 (0.927)	
TRAINING - Epoch: [46][300/781]	Time 0.178 (0.183)	Data 0.000 (0.005)	Loss 0.1972 (0.2089)	Prec@1 92.871 (92.672)	Prec@5 99.707 (99.849)	Acc 0.927 (0.927)	
TRAINING - Epoch: [46][310/781]	Time 0.178 (0.183)	Data 0.000 (0.004)	Loss 0.2176 (0.2096)	Prec@1 93.164 (92.642)	Prec@5 99.121 (99.845)	Acc 0.926 (0.927)	
TRAINING - Epoch: [46][320/781]	Time 0.178 (0.183)	Data 0.000 (0.004)	Loss 0.3970 (0.2111)	Prec@1 88.184 (92.592)	Prec@5 99.512 (99.842)	Acc 0.926 (0.927)	
TRAINING - Epoch: [46][330/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.2117 (0.2106)	Prec@1 91.992 (92.612)	Prec@5 100.000 (99.844)	Acc 0.926 (0.927)	
TRAINING - Epoch: [46][340/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.1103 (0.2111)	Prec@1 96.191 (92.585)	Prec@5 100.000 (99.843)	Acc 0.926 (0.927)	
TRAINING - Epoch: [46][350/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.2164 (0.2122)	Prec@1 93.066 (92.563)	Prec@5 100.000 (99.842)	Acc 0.926 (0.927)	
TRAINING - Epoch: [46][360/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.1951 (0.2133)	Prec@1 93.848 (92.513)	Prec@5 99.805 (99.841)	Acc 0.925 (0.927)	
TRAINING - Epoch: [46][370/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.2027 (0.2137)	Prec@1 92.090 (92.495)	Prec@5 100.000 (99.841)	Acc 0.925 (0.927)	
TRAINING - Epoch: [46][380/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.2701 (0.2151)	Prec@1 91.016 (92.453)	Prec@5 99.805 (99.839)	Acc 0.925 (0.927)	
TRAINING - Epoch: [46][390/781]	Time 0.178 (0.182)	Data 0.000 (0.004)	Loss 0.2744 (0.2151)	Prec@1 90.137 (92.456)	Prec@5 100.000 (99.837)	Acc 0.925 (0.927)	
TRAINING - Epoch: [46][400/781]	Time 0.178 (0.182)	Data 0.000 (0.003)	Loss 0.2387 (0.2155)	Prec@1 91.016 (92.433)	Prec@5 99.902 (99.837)	Acc 0.924 (0.927)	
TRAINING - Epoch: [46][410/781]	Time 0.178 (0.182)	Data 0.000 (0.003)	Loss 0.2372 (0.2155)	Prec@1 91.797 (92.430)	Prec@5 100.000 (99.838)	Acc 0.924 (0.927)	
TRAINING - Epoch: [46][420/781]	Time 0.178 (0.182)	Data 0.000 (0.003)	Loss 0.2287 (0.2158)	Prec@1 91.406 (92.418)	Prec@5 99.902 (99.838)	Acc 0.924 (0.927)	
TRAINING - Epoch: [46][430/781]	Time 0.178 (0.182)	Data 0.000 (0.003)	Loss 0.1726 (0.2159)	Prec@1 93.848 (92.409)	Prec@5 100.000 (99.839)	Acc 0.924 (0.927)	
TRAINING - Epoch: [46][440/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.2143 (0.2157)	Prec@1 91.699 (92.414)	Prec@5 99.805 (99.838)	Acc 0.924 (0.927)	
TRAINING - Epoch: [46][450/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.2515 (0.2161)	Prec@1 90.039 (92.395)	Prec@5 100.000 (99.838)	Acc 0.924 (0.927)	
TRAINING - Epoch: [46][460/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.1630 (0.2163)	Prec@1 94.043 (92.382)	Prec@5 100.000 (99.837)	Acc 0.924 (0.927)	
TRAINING - Epoch: [46][470/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.1741 (0.2171)	Prec@1 92.871 (92.354)	Prec@5 100.000 (99.835)	Acc 0.924 (0.926)	
TRAINING - Epoch: [46][480/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.2240 (0.2173)	Prec@1 91.211 (92.344)	Prec@5 100.000 (99.835)	Acc 0.923 (0.926)	
TRAINING - Epoch: [46][490/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.1943 (0.2174)	Prec@1 93.457 (92.340)	Prec@5 99.805 (99.833)	Acc 0.923 (0.926)	
TRAINING - Epoch: [46][500/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.2349 (0.2184)	Prec@1 91.211 (92.313)	Prec@5 100.000 (99.833)	Acc 0.923 (0.926)	
TRAINING - Epoch: [46][510/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.2203 (0.2188)	Prec@1 91.895 (92.301)	Prec@5 99.902 (99.831)	Acc 0.923 (0.926)	
TRAINING - Epoch: [46][520/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.3069 (0.2189)	Prec@1 89.648 (92.301)	Prec@5 99.609 (99.831)	Acc 0.923 (0.926)	
TRAINING - Epoch: [46][530/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.2761 (0.2200)	Prec@1 90.820 (92.267)	Prec@5 99.902 (99.827)	Acc 0.923 (0.926)	
TRAINING - Epoch: [46][540/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.2309 (0.2206)	Prec@1 90.820 (92.247)	Prec@5 100.000 (99.826)	Acc 0.922 (0.926)	
TRAINING - Epoch: [46][550/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.1690 (0.2211)	Prec@1 94.434 (92.228)	Prec@5 99.805 (99.824)	Acc 0.922 (0.926)	
TRAINING - Epoch: [46][560/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.1926 (0.2211)	Prec@1 92.480 (92.222)	Prec@5 99.902 (99.826)	Acc 0.922 (0.926)	
TRAINING - Epoch: [46][570/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.1883 (0.2213)	Prec@1 93.750 (92.218)	Prec@5 100.000 (99.826)	Acc 0.922 (0.926)	
TRAINING - Epoch: [46][580/781]	Time 0.178 (0.181)	Data 0.000 (0.003)	Loss 0.1470 (0.2211)	Prec@1 94.629 (92.221)	Prec@5 99.902 (99.826)	Acc 0.922 (0.926)	
TRAINING - Epoch: [46][590/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.2080 (0.2215)	Prec@1 92.871 (92.203)	Prec@5 99.902 (99.826)	Acc 0.922 (0.926)	
TRAINING - Epoch: [46][600/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.1736 (0.2215)	Prec@1 93.457 (92.208)	Prec@5 100.000 (99.826)	Acc 0.922 (0.926)	
TRAINING - Epoch: [46][610/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.1664 (0.2221)	Prec@1 92.383 (92.184)	Prec@5 99.902 (99.827)	Acc 0.922 (0.926)	
TRAINING - Epoch: [46][620/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.3429 (0.2223)	Prec@1 86.230 (92.173)	Prec@5 99.805 (99.826)	Acc 0.922 (0.926)	
TRAINING - Epoch: [46][630/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.2463 (0.2229)	Prec@1 90.820 (92.149)	Prec@5 100.000 (99.827)	Acc 0.921 (0.925)	
TRAINING - Epoch: [46][640/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.1748 (0.2230)	Prec@1 95.117 (92.146)	Prec@5 99.707 (99.825)	Acc 0.921 (0.925)	
TRAINING - Epoch: [46][650/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.3553 (0.2234)	Prec@1 87.207 (92.131)	Prec@5 99.707 (99.825)	Acc 0.921 (0.925)	
TRAINING - Epoch: [46][660/781]	Time 0.178 (0.181)	Data 0.000 (0.002)	Loss 0.1986 (0.2236)	Prec@1 95.215 (92.124)	Prec@5 99.219 (99.824)	Acc 0.921 (0.925)	
TRAINING - Epoch: [46][670/781]	Time 0.179 (0.181)	Data 0.000 (0.002)	Loss 0.1616 (0.2234)	Prec@1 94.238 (92.132)	Prec@5 99.902 (99.824)	Acc 0.921 (0.925)	
TRAINING - Epoch: [46][680/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.1780 (0.2232)	Prec@1 92.480 (92.137)	Prec@5 100.000 (99.826)	Acc 0.921 (0.925)	
TRAINING - Epoch: [46][690/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.2658 (0.2231)	Prec@1 89.258 (92.135)	Prec@5 100.000 (99.827)	Acc 0.921 (0.925)	
TRAINING - Epoch: [46][700/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.2554 (0.2237)	Prec@1 90.723 (92.117)	Prec@5 99.707 (99.826)	Acc 0.921 (0.925)	
TRAINING - Epoch: [46][710/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.1954 (0.2234)	Prec@1 92.676 (92.127)	Prec@5 100.000 (99.827)	Acc 0.921 (0.925)	
TRAINING - Epoch: [46][720/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.2513 (0.2233)	Prec@1 91.309 (92.129)	Prec@5 100.000 (99.828)	Acc 0.921 (0.925)	
TRAINING - Epoch: [46][730/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.2245 (0.2231)	Prec@1 91.992 (92.141)	Prec@5 100.000 (99.828)	Acc 0.921 (0.925)	
TRAINING - Epoch: [46][740/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.3343 (0.2230)	Prec@1 87.207 (92.144)	Prec@5 100.000 (99.829)	Acc 0.921 (0.925)	
TRAINING - Epoch: [46][750/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.3762 (0.2233)	Prec@1 86.621 (92.135)	Prec@5 99.512 (99.830)	Acc 0.921 (0.925)	
TRAINING - Epoch: [46][760/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.2828 (0.2238)	Prec@1 90.723 (92.121)	Prec@5 99.512 (99.828)	Acc 0.921 (0.925)	
TRAINING - Epoch: [46][770/781]	Time 0.178 (0.180)	Data 0.000 (0.002)	Loss 0.2303 (0.2240)	Prec@1 90.918 (92.114)	Prec@5 99.902 (99.828)	Acc 0.921 (0.925)	
TRAINING - Epoch: [46][780/781]	Time 0.180 (0.180)	Data 0.000 (0.002)	Loss 0.2905 (0.2243)	Prec@1 90.430 (92.102)	Prec@5 99.023 (99.827)	Acc 0.921 (0.925)	
EVALUATING - Epoch: [46][0/157]	Time 0.393 (0.393)	Data 0.380 (0.380)	Loss 0.2713 (0.2713)	Prec@1 89.062 (89.062)	Prec@5 100.000 (100.000)	Acc 0.891 (0.891)	
EVALUATING - Epoch: [46][10/157]	Time 0.005 (0.043)	Data 0.000 (0.037)	Loss 0.4660 (0.2775)	Prec@1 82.812 (90.057)	Prec@5 100.000 (100.000)	Acc 0.901 (0.904)	
EVALUATING - Epoch: [46][20/157]	Time 0.008 (0.026)	Data 0.000 (0.019)	Loss 0.3744 (0.3188)	Prec@1 90.625 (90.476)	Prec@5 100.000 (99.777)	Acc 0.905 (0.902)	
EVALUATING - Epoch: [46][30/157]	Time 0.030 (0.020)	Data 0.000 (0.013)	Loss 0.7000 (0.3331)	Prec@1 84.375 (90.171)	Prec@5 96.875 (99.647)	Acc 0.902 (0.903)	
EVALUATING - Epoch: [46][40/157]	Time 0.005 (0.016)	Data 0.000 (0.010)	Loss 0.3794 (0.3642)	Prec@1 93.750 (89.748)	Prec@5 98.438 (99.581)	Acc 0.897 (0.902)	
EVALUATING - Epoch: [46][50/157]	Time 0.019 (0.014)	Data 0.000 (0.008)	Loss 0.1995 (0.3501)	Prec@1 92.188 (89.951)	Prec@5 100.000 (99.602)	Acc 0.900 (0.901)	
EVALUATING - Epoch: [46][60/157]	Time 0.004 (0.013)	Data 0.000 (0.007)	Loss 0.2147 (0.3485)	Prec@1 95.312 (89.959)	Prec@5 100.000 (99.641)	Acc 0.900 (0.901)	
EVALUATING - Epoch: [46][70/157]	Time 0.004 (0.012)	Data 0.000 (0.006)	Loss 0.5486 (0.3465)	Prec@1 85.938 (90.031)	Prec@5 98.438 (99.626)	Acc 0.900 (0.901)	
EVALUATING - Epoch: [46][80/157]	Time 0.018 (0.012)	Data 0.000 (0.005)	Loss 0.6042 (0.3534)	Prec@1 84.375 (89.911)	Prec@5 100.000 (99.576)	Acc 0.899 (0.901)	
EVALUATING - Epoch: [46][90/157]	Time 0.004 (0.011)	Data 0.000 (0.005)	Loss 0.2899 (0.3523)	Prec@1 87.500 (89.818)	Prec@5 100.000 (99.605)	Acc 0.898 (0.900)	
EVALUATING - Epoch: [46][100/157]	Time 0.004 (0.011)	Data 0.000 (0.004)	Loss 0.3341 (0.3464)	Prec@1 90.625 (89.898)	Prec@5 100.000 (99.629)	Acc 0.899 (0.900)	
