saving to results/2022-03-31_16-19-45_resnet44_m-4
creating model resnet
created model with configuration: {'dataset': 'cifar10', 'depth': 44}
number of parameters: 661338
/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x146218584a60>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x146218584820>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 4, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None

Starting Epoch: 1

Files already downloaded and verified
Files already downloaded and verified
TRAINING - Epoch: [0][0/781]	Time 2.139 (2.139)	Data 1.825 (1.825)	Loss 2.3056 (2.3056)	Prec@1 8.594 (8.594)	Prec@5 42.578 (42.578)	Acc 0.086 (0.086)	
EVALUATING - Epoch: [35][140/157]	Time 0.004 (0.009)	Data 0.000 (0.004)	Loss 0.3436 (0.3192)	Prec@1 92.188 (89.883)	Prec@5 100.000 (99.690)	Acc 0.899 (0.904)	
EVALUATING - Epoch: [35][150/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.4014 (0.3198)	Prec@1 90.625 (89.880)	Prec@5 100.000 (99.700)	Acc 0.899 (0.904)	
EVALUATING - Epoch: [35][156/157]	Time 0.004 (0.008)	Data 0.000 (0.003)	Loss 0.1502 (0.3186)	Prec@1 93.750 (89.920)	Prec@5 100.000 (99.710)	Acc 0.899 (0.904)	

Results - Epoch: 36
Training Loss 0.3105 	Training Prec@1 89.126 	Training Prec@5 99.679 	Validation Loss 0.3186 	Validation Prec@1 89.920 	Validation Prec@5 99.710 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 37

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [36][0/781]	Time 0.600 (0.600)	Data 0.516 (0.516)	Loss 0.2663 (0.2663)	Prec@1 91.406 (91.406)	Prec@5 100.000 (100.000)	Acc 0.914 (0.914)	
TRAINING - Epoch: [36][10/781]	Time 0.048 (0.105)	Data 0.000 (0.050)	Loss 0.2547 (0.2748)	Prec@1 92.578 (90.803)	Prec@5 100.000 (99.751)	Acc 0.908 (0.906)	
TRAINING - Epoch: [36][20/781]	Time 0.048 (0.078)	Data 0.000 (0.026)	Loss 0.2600 (0.2874)	Prec@1 89.844 (90.141)	Prec@5 100.000 (99.777)	Acc 0.901 (0.903)	
TRAINING - Epoch: [36][30/781]	Time 0.048 (0.069)	Data 0.000 (0.018)	Loss 0.2013 (0.2951)	Prec@1 93.359 (89.756)	Prec@5 99.609 (99.798)	Acc 0.898 (0.902)	
TRAINING - Epoch: [36][40/781]	Time 0.048 (0.064)	Data 0.000 (0.013)	Loss 0.2531 (0.2930)	Prec@1 91.016 (90.025)	Prec@5 100.000 (99.781)	Acc 0.900 (0.901)	
TRAINING - Epoch: [36][50/781]	Time 0.048 (0.061)	Data 0.000 (0.011)	Loss 0.1917 (0.2908)	Prec@1 92.578 (90.058)	Prec@5 100.000 (99.786)	Acc 0.901 (0.901)	
TRAINING - Epoch: [36][60/781]	Time 0.048 (0.059)	Data 0.000 (0.009)	Loss 0.2677 (0.2905)	Prec@1 88.672 (90.042)	Prec@5 100.000 (99.776)	Acc 0.900 (0.901)	
TRAINING - Epoch: [36][70/781]	Time 0.048 (0.057)	Data 0.000 (0.008)	Loss 0.2341 (0.2866)	Prec@1 91.406 (90.135)	Prec@5 100.000 (99.791)	Acc 0.901 (0.901)	
TRAINING - Epoch: [36][80/781]	Time 0.048 (0.056)	Data 0.000 (0.007)	Loss 0.5360 (0.2892)	Prec@1 83.203 (90.003)	Prec@5 96.875 (99.773)	Acc 0.900 (0.901)	
TRAINING - Epoch: [36][90/781]	Time 0.048 (0.055)	Data 0.000 (0.006)	Loss 0.3648 (0.2887)	Prec@1 88.672 (90.028)	Prec@5 100.000 (99.790)	Acc 0.900 (0.901)	
TRAINING - Epoch: [36][100/781]	Time 0.048 (0.055)	Data 0.000 (0.006)	Loss 0.3184 (0.2898)	Prec@1 89.453 (89.964)	Prec@5 100.000 (99.795)	Acc 0.900 (0.901)	
TRAINING - Epoch: [36][110/781]	Time 0.048 (0.054)	Data 0.000 (0.005)	Loss 0.2454 (0.2902)	Prec@1 92.188 (89.897)	Prec@5 100.000 (99.785)	Acc 0.899 (0.901)	
TRAINING - Epoch: [36][120/781]	Time 0.048 (0.054)	Data 0.000 (0.005)	Loss 0.2272 (0.2923)	Prec@1 92.188 (89.870)	Prec@5 99.609 (99.784)	Acc 0.899 (0.900)	
TRAINING - Epoch: [36][130/781]	Time 0.048 (0.053)	Data 0.000 (0.004)	Loss 0.2863 (0.2932)	Prec@1 87.500 (89.850)	Prec@5 100.000 (99.764)	Acc 0.898 (0.900)	
TRAINING - Epoch: [36][140/781]	Time 0.048 (0.053)	Data 0.000 (0.004)	Loss 0.2232 (0.2940)	Prec@1 93.359 (89.799)	Prec@5 100.000 (99.751)	Acc 0.898 (0.900)	
TRAINING - Epoch: [36][150/781]	Time 0.056 (0.053)	Data 0.000 (0.004)	Loss 0.3667 (0.2973)	Prec@1 87.500 (89.704)	Prec@5 100.000 (99.752)	Acc 0.897 (0.900)	
TRAINING - Epoch: [36][160/781]	Time 0.048 (0.052)	Data 0.000 (0.004)	Loss 0.3430 (0.2982)	Prec@1 89.844 (89.676)	Prec@5 100.000 (99.743)	Acc 0.897 (0.900)	
TRAINING - Epoch: [36][170/781]	Time 0.048 (0.052)	Data 0.000 (0.003)	Loss 0.1764 (0.2970)	Prec@1 92.969 (89.693)	Prec@5 100.000 (99.728)	Acc 0.897 (0.900)	
TRAINING - Epoch: [36][180/781]	Time 0.048 (0.052)	Data 0.000 (0.003)	Loss 0.2809 (0.2951)	Prec@1 91.406 (89.764)	Prec@5 100.000 (99.732)	Acc 0.898 (0.899)	
TRAINING - Epoch: [36][190/781]	Time 0.048 (0.052)	Data 0.000 (0.003)	Loss 0.2756 (0.2950)	Prec@1 88.281 (89.725)	Prec@5 99.609 (99.732)	Acc 0.897 (0.899)	
TRAINING - Epoch: [36][200/781]	Time 0.048 (0.051)	Data 0.000 (0.003)	Loss 0.3302 (0.2940)	Prec@1 87.500 (89.745)	Prec@5 100.000 (99.738)	Acc 0.897 (0.899)	
TRAINING - Epoch: [36][210/781]	Time 0.048 (0.051)	Data 0.000 (0.003)	Loss 0.2255 (0.2936)	Prec@1 91.016 (89.746)	Prec@5 100.000 (99.739)	Acc 0.897 (0.899)	
TRAINING - Epoch: [36][220/781]	Time 0.048 (0.051)	Data 0.000 (0.003)	Loss 0.4827 (0.2962)	Prec@1 83.594 (89.626)	Prec@5 99.219 (99.731)	Acc 0.896 (0.899)	
TRAINING - Epoch: [36][230/781]	Time 0.048 (0.051)	Data 0.000 (0.002)	Loss 0.2503 (0.2974)	Prec@1 90.625 (89.577)	Prec@5 99.609 (99.733)	Acc 0.896 (0.899)	
TRAINING - Epoch: [36][240/781]	Time 0.048 (0.051)	Data 0.000 (0.002)	Loss 0.2824 (0.2962)	Prec@1 90.625 (89.630)	Prec@5 100.000 (99.733)	Acc 0.896 (0.899)	
TRAINING - Epoch: [36][250/781]	Time 0.048 (0.051)	Data 0.000 (0.002)	Loss 0.3487 (0.2970)	Prec@1 89.062 (89.601)	Prec@5 99.219 (99.732)	Acc 0.896 (0.899)	
TRAINING - Epoch: [36][260/781]	Time 0.048 (0.051)	Data 0.000 (0.002)	Loss 0.3840 (0.2966)	Prec@1 86.328 (89.592)	Prec@5 100.000 (99.732)	Acc 0.896 (0.899)	
TRAINING - Epoch: [36][270/781]	Time 0.048 (0.051)	Data 0.000 (0.002)	Loss 0.3682 (0.2978)	Prec@1 86.719 (89.542)	Prec@5 99.609 (99.725)	Acc 0.895 (0.898)	
TRAINING - Epoch: [36][280/781]	Time 0.048 (0.051)	Data 0.000 (0.002)	Loss 0.2028 (0.2974)	Prec@1 92.578 (89.550)	Prec@5 100.000 (99.725)	Acc 0.896 (0.898)	
TRAINING - Epoch: [36][290/781]	Time 0.048 (0.051)	Data 0.000 (0.002)	Loss 0.1941 (0.2960)	Prec@1 91.016 (89.554)	Prec@5 100.000 (99.729)	Acc 0.896 (0.898)	
TRAINING - Epoch: [36][300/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.1897 (0.2964)	Prec@1 92.969 (89.531)	Prec@5 100.000 (99.733)	Acc 0.895 (0.898)	
TRAINING - Epoch: [36][310/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.3300 (0.2990)	Prec@1 88.672 (89.432)	Prec@5 99.609 (99.731)	Acc 0.894 (0.898)	
TRAINING - Epoch: [36][320/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.3266 (0.3002)	Prec@1 87.891 (89.417)	Prec@5 100.000 (99.736)	Acc 0.894 (0.898)	
TRAINING - Epoch: [36][330/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.2474 (0.3012)	Prec@1 91.797 (89.411)	Prec@5 99.609 (99.737)	Acc 0.894 (0.898)	
TRAINING - Epoch: [36][340/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.3836 (0.3022)	Prec@1 83.984 (89.372)	Prec@5 100.000 (99.732)	Acc 0.894 (0.898)	
TRAINING - Epoch: [36][350/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.3283 (0.3029)	Prec@1 87.500 (89.356)	Prec@5 99.609 (99.732)	Acc 0.894 (0.898)	
TRAINING - Epoch: [36][360/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.3000 (0.3035)	Prec@1 89.062 (89.344)	Prec@5 99.219 (99.731)	Acc 0.893 (0.897)	
TRAINING - Epoch: [36][370/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.2095 (0.3040)	Prec@1 91.016 (89.307)	Prec@5 100.000 (99.727)	Acc 0.893 (0.897)	
TRAINING - Epoch: [36][380/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.3863 (0.3063)	Prec@1 85.156 (89.251)	Prec@5 100.000 (99.723)	Acc 0.893 (0.897)	
TRAINING - Epoch: [36][390/781]	Time 0.048 (0.050)	Data 0.000 (0.002)	Loss 0.3886 (0.3074)	Prec@1 86.328 (89.224)	Prec@5 99.609 (99.723)	Acc 0.892 (0.897)	
TRAINING - Epoch: [36][400/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.3200 (0.3076)	Prec@1 89.453 (89.218)	Prec@5 99.609 (99.726)	Acc 0.892 (0.897)	
TRAINING - Epoch: [36][410/781]	Time 0.049 (0.050)	Data 0.000 (0.001)	Loss 0.3515 (0.3076)	Prec@1 89.844 (89.236)	Prec@5 99.219 (99.723)	Acc 0.892 (0.897)	
TRAINING - Epoch: [36][420/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.2524 (0.3082)	Prec@1 91.797 (89.226)	Prec@5 99.609 (99.718)	Acc 0.892 (0.897)	
TRAINING - Epoch: [36][430/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.3560 (0.3095)	Prec@1 87.109 (89.162)	Prec@5 99.609 (99.717)	Acc 0.892 (0.897)	
TRAINING - Epoch: [36][440/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.5211 (0.3100)	Prec@1 82.422 (89.150)	Prec@5 99.609 (99.717)	Acc 0.892 (0.897)	
TRAINING - Epoch: [36][450/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.3164 (0.3100)	Prec@1 88.672 (89.147)	Prec@5 99.609 (99.717)	Acc 0.891 (0.896)	
TRAINING - Epoch: [36][460/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.1884 (0.3106)	Prec@1 96.094 (89.146)	Prec@5 100.000 (99.711)	Acc 0.891 (0.896)	
TRAINING - Epoch: [36][470/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.3991 (0.3110)	Prec@1 82.812 (89.148)	Prec@5 100.000 (99.713)	Acc 0.891 (0.896)	
TRAINING - Epoch: [36][480/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.3521 (0.3104)	Prec@1 89.062 (89.174)	Prec@5 99.219 (99.713)	Acc 0.892 (0.896)	
TRAINING - Epoch: [36][490/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.2383 (0.3104)	Prec@1 91.797 (89.168)	Prec@5 100.000 (99.710)	Acc 0.892 (0.896)	
TRAINING - Epoch: [36][500/781]	Time 0.049 (0.050)	Data 0.000 (0.001)	Loss 0.2022 (0.3090)	Prec@1 93.359 (89.202)	Prec@5 100.000 (99.714)	Acc 0.892 (0.896)	
TRAINING - Epoch: [36][510/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.1288 (0.3086)	Prec@1 97.656 (89.210)	Prec@5 98.828 (99.713)	Acc 0.892 (0.896)	
TRAINING - Epoch: [36][520/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.3547 (0.3092)	Prec@1 86.719 (89.185)	Prec@5 99.219 (99.714)	Acc 0.892 (0.896)	
TRAINING - Epoch: [36][530/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.3665 (0.3092)	Prec@1 86.719 (89.191)	Prec@5 99.609 (99.713)	Acc 0.892 (0.896)	
TRAINING - Epoch: [36][540/781]	Time 0.048 (0.050)	Data 0.000 (0.001)	Loss 0.3707 (0.3093)	Prec@1 87.109 (89.182)	Prec@5 100.000 (99.713)	Acc 0.892 (0.896)	
TRAINING - Epoch: [36][550/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.4128 (0.3103)	Prec@1 82.812 (89.153)	Prec@5 99.609 (99.709)	Acc 0.892 (0.896)	
TRAINING - Epoch: [36][560/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2033 (0.3099)	Prec@1 92.969 (89.157)	Prec@5 100.000 (99.710)	Acc 0.892 (0.896)	
TRAINING - Epoch: [36][570/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.3909 (0.3096)	Prec@1 87.891 (89.166)	Prec@5 99.609 (99.707)	Acc 0.892 (0.895)	
TRAINING - Epoch: [36][580/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2437 (0.3093)	Prec@1 90.625 (89.173)	Prec@5 100.000 (99.708)	Acc 0.892 (0.895)	
TRAINING - Epoch: [36][590/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2496 (0.3092)	Prec@1 91.797 (89.172)	Prec@5 100.000 (99.707)	Acc 0.892 (0.895)	
TRAINING - Epoch: [36][600/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2425 (0.3087)	Prec@1 91.016 (89.190)	Prec@5 100.000 (99.708)	Acc 0.892 (0.895)	
TRAINING - Epoch: [36][610/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2700 (0.3085)	Prec@1 89.453 (89.206)	Prec@5 100.000 (99.707)	Acc 0.892 (0.895)	
TRAINING - Epoch: [36][620/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.3060 (0.3090)	Prec@1 89.062 (89.179)	Prec@5 99.609 (99.706)	Acc 0.892 (0.895)	
TRAINING - Epoch: [36][630/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2776 (0.3092)	Prec@1 92.969 (89.175)	Prec@5 99.609 (99.703)	Acc 0.892 (0.895)	
TRAINING - Epoch: [36][640/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2122 (0.3090)	Prec@1 92.188 (89.179)	Prec@5 99.609 (99.701)	Acc 0.892 (0.895)	
TRAINING - Epoch: [36][650/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2718 (0.3095)	Prec@1 90.234 (89.165)	Prec@5 100.000 (99.703)	Acc 0.892 (0.895)	
TRAINING - Epoch: [36][660/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2273 (0.3091)	Prec@1 92.969 (89.177)	Prec@5 100.000 (99.702)	Acc 0.892 (0.895)	
TRAINING - Epoch: [36][670/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.1633 (0.3086)	Prec@1 94.922 (89.186)	Prec@5 100.000 (99.703)	Acc 0.892 (0.895)	
TRAINING - Epoch: [36][680/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.3783 (0.3093)	Prec@1 87.500 (89.156)	Prec@5 98.828 (99.698)	Acc 0.892 (0.895)	
TRAINING - Epoch: [36][690/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2996 (0.3094)	Prec@1 89.062 (89.147)	Prec@5 99.219 (99.699)	Acc 0.891 (0.895)	
TRAINING - Epoch: [36][700/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.3294 (0.3105)	Prec@1 85.547 (89.128)	Prec@5 100.000 (99.696)	Acc 0.891 (0.895)	
TRAINING - Epoch: [36][710/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2875 (0.3105)	Prec@1 89.062 (89.133)	Prec@5 100.000 (99.696)	Acc 0.891 (0.895)	
TRAINING - Epoch: [36][720/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.3557 (0.3109)	Prec@1 86.719 (89.120)	Prec@5 99.609 (99.698)	Acc 0.891 (0.895)	
TRAINING - Epoch: [36][730/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.4279 (0.3108)	Prec@1 87.109 (89.120)	Prec@5 99.609 (99.699)	Acc 0.891 (0.895)	
TRAINING - Epoch: [36][740/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.3005 (0.3103)	Prec@1 89.453 (89.138)	Prec@5 100.000 (99.699)	Acc 0.891 (0.895)	
TRAINING - Epoch: [36][750/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.4544 (0.3106)	Prec@1 84.375 (89.126)	Prec@5 99.609 (99.697)	Acc 0.891 (0.895)	
TRAINING - Epoch: [36][760/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2410 (0.3101)	Prec@1 91.016 (89.148)	Prec@5 100.000 (99.696)	Acc 0.891 (0.894)	
TRAINING - Epoch: [36][770/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2901 (0.3102)	Prec@1 91.406 (89.145)	Prec@5 98.828 (99.694)	Acc 0.891 (0.894)	
TRAINING - Epoch: [36][780/781]	Time 0.048 (0.049)	Data 0.000 (0.001)	Loss 0.2636 (0.3098)	Prec@1 89.844 (89.163)	Prec@5 100.000 (99.695)	Acc 0.892 (0.894)	
EVALUATING - Epoch: [36][0/157]	Time 0.372 (0.372)	Data 0.367 (0.367)	Loss 0.4776 (0.4776)	Prec@1 89.062 (89.062)	Prec@5 98.438 (98.438)	Acc 0.891 (0.891)	
EVALUATING - Epoch: [36][10/157]	Time 0.004 (0.041)	Data 0.000 (0.035)	Loss 0.3541 (0.2301)	Prec@1 87.500 (92.045)	Prec@5 100.000 (99.858)	Acc 0.920 (0.906)	
EVALUATING - Epoch: [36][20/157]	Time 0.004 (0.024)	Data 0.000 (0.019)	Loss 0.1818 (0.2912)	Prec@1 90.625 (89.955)	Prec@5 100.000 (99.777)	Acc 0.900 (0.904)	
EVALUATING - Epoch: [36][30/157]	Time 0.004 (0.019)	Data 0.000 (0.013)	Loss 0.8356 (0.2893)	Prec@1 89.062 (90.575)	Prec@5 95.312 (99.698)	Acc 0.906 (0.904)	
EVALUATING - Epoch: [36][40/157]	Time 0.019 (0.016)	Data 0.007 (0.010)	Loss 0.5430 (0.3164)	Prec@1 87.500 (90.091)	Prec@5 98.438 (99.581)	Acc 0.901 (0.904)	
EVALUATING - Epoch: [36][50/157]	Time 0.004 (0.014)	Data 0.000 (0.008)	Loss 0.2976 (0.3101)	Prec@1 89.062 (90.196)	Prec@5 100.000 (99.632)	Acc 0.902 (0.904)	
EVALUATING - Epoch: [36][60/157]	Time 0.004 (0.012)	Data 0.000 (0.007)	Loss 0.2829 (0.3190)	Prec@1 87.500 (89.831)	Prec@5 100.000 (99.641)	Acc 0.898 (0.903)	
EVALUATING - Epoch: [36][70/157]	Time 0.004 (0.011)	Data 0.000 (0.006)	Loss 0.1928 (0.3163)	Prec@1 93.750 (90.031)	Prec@5 100.000 (99.670)	Acc 0.900 (0.903)	
EVALUATING - Epoch: [36][80/157]	Time 0.004 (0.011)	Data 0.000 (0.005)	Loss 0.4871 (0.3163)	Prec@1 82.812 (90.085)	Prec@5 100.000 (99.691)	Acc 0.901 (0.902)	
EVALUATING - Epoch: [36][90/157]	Time 0.004 (0.010)	Data 0.000 (0.005)	Loss 0.0925 (0.3184)	Prec@1 98.438 (90.058)	Prec@5 100.000 (99.708)	Acc 0.901 (0.902)	
EVALUATING - Epoch: [36][100/157]	Time 0.004 (0.010)	Data 0.000 (0.004)	Loss 0.3084 (0.3181)	Prec@1 89.062 (90.037)	Prec@5 100.000 (99.737)	Acc 0.900 (0.902)	
EVALUATING - Epoch: [36][110/157]	Time 0.025 (0.010)	Data 0.000 (0.004)	Loss 0.6325 (0.3174)	Prec@1 84.375 (90.118)	Prec@5 98.438 (99.690)	Acc 0.901 (0.902)	
EVALUATING - Epoch: [36][120/157]	Time 0.023 (0.009)	Data 0.000 (0.004)	Loss 0.2482 (0.3170)	Prec@1 92.188 (90.057)	Prec@5 98.438 (99.703)	Acc 0.901 (0.902)	
EVALUATING - Epoch: [36][130/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.2842 (0.3126)	Prec@1 85.938 (90.112)	Prec@5 100.000 (99.714)	Acc 0.901 (0.902)	
EVALUATING - Epoch: [36][140/157]	Time 0.009 (0.009)	Data 0.005 (0.003)	Loss 0.1865 (0.3142)	Prec@1 95.312 (90.115)	Prec@5 100.000 (99.712)	Acc 0.901 (0.902)	
EVALUATING - Epoch: [36][150/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.1530 (0.3112)	Prec@1 93.750 (90.139)	Prec@5 100.000 (99.710)	Acc 0.901 (0.902)	
EVALUATING - Epoch: [36][156/157]	Time 0.004 (0.008)	Data 0.000 (0.003)	Loss 0.2897 (0.3099)	Prec@1 93.750 (90.120)	Prec@5 100.000 (99.720)	Acc 0.901 (0.902)	

Results - Epoch: 37
Training Loss 0.3098 	Training Prec@1 89.163 	Training Prec@5 99.695 	Validation Loss 0.3099 	Validation Prec@1 90.120 	Validation Prec@5 99.720 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 38

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [37][0/781]	Time 0.547 (0.547)	Data 0.495 (0.495)	Loss 0.2627 (0.2627)	Prec@1 89.844 (89.844)	Prec@5 100.000 (100.000)	Acc 0.898 (0.898)	
TRAINING - Epoch: [37][10/781]	Time 0.048 (0.104)	Data 0.000 (0.055)	Loss 0.2723 (0.2791)	Prec@1 89.844 (89.702)	Prec@5 100.000 (99.716)	Acc 0.897 (0.901)	
TRAINING - Epoch: [37][20/781]	Time 0.048 (0.078)	Data 0.000 (0.029)	Loss 0.2851 (0.2588)	Prec@1 89.844 (90.420)	Prec@5 99.609 (99.740)	Acc 0.904 (0.902)	
TRAINING - Epoch: [37][30/781]	Time 0.048 (0.068)	Data 0.000 (0.019)	Loss 0.2650 (0.2635)	Prec@1 90.234 (90.537)	Prec@5 100.000 (99.748)	Acc 0.905 (0.903)	
TRAINING - Epoch: [37][40/781]	Time 0.048 (0.063)	Data 0.000 (0.015)	Loss 0.2706 (0.2753)	Prec@1 89.453 (90.091)	Prec@5 100.000 (99.714)	Acc 0.901 (0.903)	
TRAINING - Epoch: [37][50/781]	Time 0.048 (0.060)	Data 0.000 (0.012)	Loss 0.3419 (0.2737)	Prec@1 87.500 (90.219)	Prec@5 100.000 (99.755)	Acc 0.902 (0.903)	
TRAINING - Epoch: [37][60/781]	Time 0.048 (0.058)	Data 0.000 (0.010)	Loss 0.3148 (0.2744)	Prec@1 88.672 (90.209)	Prec@5 100.000 (99.750)	Acc 0.902 (0.903)	
TRAINING - Epoch: [37][70/781]	Time 0.048 (0.057)	Data 0.000 (0.009)	Loss 0.3874 (0.2729)	Prec@1 86.328 (90.196)	Prec@5 99.609 (99.741)	Acc 0.902 (0.903)	
TRAINING - Epoch: [37][80/781]	Time 0.048 (0.056)	Data 0.000 (0.008)	Loss 0.1628 (0.2689)	Prec@1 95.312 (90.369)	Prec@5 100.000 (99.754)	Acc 0.904 (0.903)	
TRAINING - Epoch: [37][90/781]	Time 0.048 (0.055)	Data 0.000 (0.007)	Loss 0.2571 (0.2776)	Prec@1 91.797 (90.136)	Prec@5 99.609 (99.764)	Acc 0.901 (0.903)	
TRAINING - Epoch: [37][100/781]	Time 0.048 (0.054)	Data 0.000 (0.006)	Loss 0.2826 (0.2786)	Prec@1 92.969 (90.157)	Prec@5 100.000 (99.764)	Acc 0.902 (0.903)	
TRAINING - Epoch: [37][110/781]	Time 0.048 (0.054)	Data 0.000 (0.006)	Loss 0.2800 (0.2801)	Prec@1 90.234 (90.136)	Prec@5 99.609 (99.754)	Acc 0.901 (0.902)	
TRAINING - Epoch: [37][120/781]	Time 0.048 (0.053)	Data 0.000 (0.005)	Loss 0.1754 (0.2792)	Prec@1 94.141 (90.163)	Prec@5 100.000 (99.758)	Acc 0.902 (0.902)	
TRAINING - Epoch: [37][130/781]	Time 0.048 (0.053)	Data 0.000 (0.005)	Loss 0.3265 (0.2804)	Prec@1 88.281 (90.151)	Prec@5 100.000 (99.755)	Acc 0.902 (0.902)	
TRAINING - Epoch: [37][140/781]	Time 0.048 (0.053)	Data 0.000 (0.004)	Loss 0.2274 (0.2802)	Prec@1 92.578 (90.135)	Prec@5 100.000 (99.765)	Acc 0.901 (0.902)	
TRAINING - Epoch: [37][150/781]	Time 0.048 (0.052)	Data 0.000 (0.004)	Loss 0.3955 (0.2816)	Prec@1 87.500 (90.087)	Prec@5 98.047 (99.754)	Acc 0.901 (0.902)	
