saving to results/2022-03-31_16-15-55_resnet44_m-8
creating model resnet
created model with configuration: {'dataset': 'cifar10', 'depth': 44}
number of parameters: 661338
/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x14f687a4ca60>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x14f687a4c820>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 8, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None

Starting Epoch: 1

Files already downloaded and verified
Files already downloaded and verified
TRAINING - Epoch: [0][0/781]	Time 4.192 (4.192)	Data 3.245 (3.245)	Loss 2.3068 (2.3068)	Prec@1 7.031 (7.031)	Prec@5 42.383 (42.383)	Acc 0.070 (0.070)	
EVALUATING - Epoch: [51][100/157]	Time 0.003 (0.012)	Data 0.000 (0.006)	Loss 0.4781 (0.2937)	Prec@1 85.938 (91.166)	Prec@5 100.000 (99.706)	Acc 0.912 (0.911)	
EVALUATING - Epoch: [51][110/157]	Time 0.004 (0.012)	Data 0.001 (0.005)	Loss 0.2775 (0.2942)	Prec@1 92.188 (91.160)	Prec@5 98.438 (99.662)	Acc 0.912 (0.911)	
EVALUATING - Epoch: [51][120/157]	Time 0.013 (0.011)	Data 0.000 (0.005)	Loss 0.1553 (0.2874)	Prec@1 95.312 (91.374)	Prec@5 100.000 (99.677)	Acc 0.914 (0.911)	
EVALUATING - Epoch: [51][130/157]	Time 0.024 (0.011)	Data 0.000 (0.004)	Loss 0.1641 (0.2870)	Prec@1 95.312 (91.341)	Prec@5 100.000 (99.666)	Acc 0.913 (0.911)	
EVALUATING - Epoch: [51][140/157]	Time 0.005 (0.011)	Data 0.000 (0.004)	Loss 0.4668 (0.2864)	Prec@1 90.625 (91.312)	Prec@5 98.438 (99.656)	Acc 0.913 (0.911)	
EVALUATING - Epoch: [51][150/157]	Time 0.003 (0.010)	Data 0.000 (0.004)	Loss 0.0921 (0.2852)	Prec@1 95.312 (91.391)	Prec@5 100.000 (99.669)	Acc 0.914 (0.911)	
EVALUATING - Epoch: [51][156/157]	Time 0.003 (0.010)	Data 0.000 (0.004)	Loss 0.7773 (0.2835)	Prec@1 81.250 (91.440)	Prec@5 93.750 (99.660)	Acc 0.914 (0.911)	

Results - Epoch: 52
Training Loss 0.2410 	Training Prec@1 91.543 	Training Prec@5 99.820 	Validation Loss 0.2835 	Validation Prec@1 91.440 	Validation Prec@5 99.660 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 53

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [52][0/781]	Time 0.938 (0.938)	Data 0.805 (0.805)	Loss 0.2070 (0.2070)	Prec@1 91.992 (91.992)	Prec@5 99.609 (99.609)	Acc 0.920 (0.920)	
TRAINING - Epoch: [52][10/781]	Time 0.120 (0.216)	Data 0.000 (0.089)	Loss 0.2104 (0.2055)	Prec@1 92.188 (92.347)	Prec@5 100.000 (99.876)	Acc 0.923 (0.920)	
TRAINING - Epoch: [52][20/781]	Time 0.108 (0.166)	Data 0.000 (0.048)	Loss 0.1933 (0.2015)	Prec@1 92.969 (92.643)	Prec@5 99.609 (99.860)	Acc 0.926 (0.923)	
TRAINING - Epoch: [52][30/781]	Time 0.094 (0.145)	Data 0.000 (0.032)	Loss 0.2241 (0.2061)	Prec@1 92.188 (92.540)	Prec@5 99.805 (99.836)	Acc 0.925 (0.924)	
TRAINING - Epoch: [52][40/781]	Time 0.107 (0.134)	Data 0.000 (0.024)	Loss 0.3365 (0.2061)	Prec@1 85.938 (92.545)	Prec@5 100.000 (99.848)	Acc 0.925 (0.924)	
TRAINING - Epoch: [52][50/781]	Time 0.105 (0.129)	Data 0.000 (0.020)	Loss 0.1567 (0.2077)	Prec@1 94.336 (92.551)	Prec@5 100.000 (99.820)	Acc 0.926 (0.924)	
TRAINING - Epoch: [52][60/781]	Time 0.116 (0.125)	Data 0.000 (0.016)	Loss 0.2633 (0.2085)	Prec@1 90.039 (92.556)	Prec@5 100.000 (99.830)	Acc 0.926 (0.925)	
TRAINING - Epoch: [52][70/781]	Time 0.092 (0.122)	Data 0.000 (0.014)	Loss 0.1993 (0.2109)	Prec@1 92.188 (92.575)	Prec@5 99.805 (99.843)	Acc 0.926 (0.925)	
TRAINING - Epoch: [52][80/781]	Time 0.104 (0.121)	Data 0.000 (0.013)	Loss 0.2155 (0.2080)	Prec@1 92.773 (92.691)	Prec@5 99.805 (99.846)	Acc 0.927 (0.925)	
TRAINING - Epoch: [52][90/781]	Time 0.105 (0.118)	Data 0.000 (0.011)	Loss 0.2151 (0.2095)	Prec@1 92.383 (92.619)	Prec@5 100.000 (99.837)	Acc 0.926 (0.925)	
TRAINING - Epoch: [52][100/781]	Time 0.092 (0.117)	Data 0.000 (0.010)	Loss 0.2065 (0.2116)	Prec@1 92.383 (92.539)	Prec@5 99.609 (99.830)	Acc 0.925 (0.925)	
TRAINING - Epoch: [52][110/781]	Time 0.111 (0.116)	Data 0.000 (0.009)	Loss 0.2027 (0.2105)	Prec@1 92.188 (92.615)	Prec@5 100.000 (99.840)	Acc 0.926 (0.925)	
TRAINING - Epoch: [52][120/781]	Time 0.115 (0.115)	Data 0.000 (0.009)	Loss 0.2920 (0.2134)	Prec@1 89.453 (92.531)	Prec@5 99.805 (99.834)	Acc 0.925 (0.925)	
TRAINING - Epoch: [52][130/781]	Time 0.092 (0.113)	Data 0.000 (0.008)	Loss 0.3043 (0.2150)	Prec@1 90.430 (92.478)	Prec@5 99.219 (99.832)	Acc 0.925 (0.925)	
TRAINING - Epoch: [52][140/781]	Time 0.107 (0.113)	Data 0.013 (0.007)	Loss 0.1725 (0.2146)	Prec@1 93.750 (92.498)	Prec@5 100.000 (99.834)	Acc 0.925 (0.925)	
TRAINING - Epoch: [52][150/781]	Time 0.122 (0.112)	Data 0.009 (0.007)	Loss 0.3285 (0.2170)	Prec@1 88.086 (92.437)	Prec@5 99.609 (99.825)	Acc 0.924 (0.925)	
TRAINING - Epoch: [52][160/781]	Time 0.092 (0.112)	Data 0.000 (0.007)	Loss 0.2056 (0.2172)	Prec@1 92.383 (92.418)	Prec@5 100.000 (99.816)	Acc 0.924 (0.925)	
TRAINING - Epoch: [52][170/781]	Time 0.094 (0.111)	Data 0.000 (0.006)	Loss 0.1648 (0.2184)	Prec@1 94.727 (92.361)	Prec@5 99.805 (99.808)	Acc 0.924 (0.925)	
TRAINING - Epoch: [52][180/781]	Time 0.092 (0.111)	Data 0.000 (0.006)	Loss 0.2715 (0.2193)	Prec@1 89.648 (92.332)	Prec@5 99.609 (99.804)	Acc 0.923 (0.925)	
TRAINING - Epoch: [52][190/781]	Time 0.099 (0.110)	Data 0.000 (0.006)	Loss 0.1550 (0.2169)	Prec@1 93.164 (92.396)	Prec@5 100.000 (99.809)	Acc 0.924 (0.925)	
TRAINING - Epoch: [52][200/781]	Time 0.092 (0.110)	Data 0.000 (0.005)	Loss 0.2403 (0.2175)	Prec@1 91.602 (92.372)	Prec@5 99.414 (99.805)	Acc 0.924 (0.925)	
TRAINING - Epoch: [52][210/781]	Time 0.115 (0.110)	Data 0.000 (0.005)	Loss 0.2247 (0.2187)	Prec@1 91.602 (92.307)	Prec@5 99.609 (99.801)	Acc 0.923 (0.925)	
TRAINING - Epoch: [52][220/781]	Time 0.093 (0.109)	Data 0.000 (0.005)	Loss 0.3595 (0.2200)	Prec@1 85.352 (92.251)	Prec@5 99.609 (99.800)	Acc 0.923 (0.925)	
TRAINING - Epoch: [52][230/781]	Time 0.103 (0.109)	Data 0.000 (0.005)	Loss 0.1702 (0.2215)	Prec@1 94.727 (92.212)	Prec@5 99.805 (99.799)	Acc 0.922 (0.925)	
TRAINING - Epoch: [52][240/781]	Time 0.115 (0.109)	Data 0.000 (0.005)	Loss 0.3116 (0.2226)	Prec@1 88.867 (92.166)	Prec@5 99.609 (99.803)	Acc 0.922 (0.925)	
TRAINING - Epoch: [52][250/781]	Time 0.095 (0.109)	Data 0.000 (0.004)	Loss 0.2600 (0.2222)	Prec@1 90.039 (92.179)	Prec@5 99.609 (99.805)	Acc 0.922 (0.924)	
TRAINING - Epoch: [52][260/781]	Time 0.092 (0.108)	Data 0.000 (0.004)	Loss 0.2345 (0.2219)	Prec@1 91.797 (92.190)	Prec@5 99.609 (99.806)	Acc 0.922 (0.924)	
TRAINING - Epoch: [52][270/781]	Time 0.102 (0.108)	Data 0.000 (0.004)	Loss 0.2856 (0.2214)	Prec@1 88.867 (92.206)	Prec@5 100.000 (99.811)	Acc 0.922 (0.924)	
TRAINING - Epoch: [52][280/781]	Time 0.096 (0.108)	Data 0.000 (0.004)	Loss 0.2766 (0.2213)	Prec@1 90.820 (92.208)	Prec@5 99.805 (99.816)	Acc 0.922 (0.924)	
TRAINING - Epoch: [52][290/781]	Time 0.092 (0.107)	Data 0.000 (0.004)	Loss 0.3163 (0.2217)	Prec@1 90.820 (92.191)	Prec@5 99.609 (99.813)	Acc 0.922 (0.924)	
TRAINING - Epoch: [52][300/781]	Time 0.099 (0.107)	Data 0.000 (0.004)	Loss 0.3673 (0.2219)	Prec@1 88.477 (92.187)	Prec@5 99.414 (99.814)	Acc 0.922 (0.924)	
TRAINING - Epoch: [52][310/781]	Time 0.126 (0.107)	Data 0.000 (0.004)	Loss 0.3002 (0.2225)	Prec@1 90.820 (92.175)	Prec@5 99.414 (99.813)	Acc 0.922 (0.924)	
TRAINING - Epoch: [52][320/781]	Time 0.092 (0.107)	Data 0.000 (0.004)	Loss 0.2350 (0.2235)	Prec@1 92.969 (92.141)	Prec@5 99.609 (99.808)	Acc 0.921 (0.924)	
TRAINING - Epoch: [52][330/781]	Time 0.104 (0.107)	Data 0.000 (0.004)	Loss 0.2574 (0.2241)	Prec@1 89.844 (92.120)	Prec@5 99.609 (99.807)	Acc 0.921 (0.924)	
TRAINING - Epoch: [52][340/781]	Time 0.100 (0.107)	Data 0.000 (0.003)	Loss 0.1629 (0.2233)	Prec@1 92.773 (92.148)	Prec@5 100.000 (99.807)	Acc 0.921 (0.924)	
TRAINING - Epoch: [52][350/781]	Time 0.092 (0.106)	Data 0.000 (0.003)	Loss 0.2591 (0.2234)	Prec@1 90.234 (92.146)	Prec@5 100.000 (99.808)	Acc 0.921 (0.924)	
TRAINING - Epoch: [52][360/781]	Time 0.095 (0.106)	Data 0.000 (0.003)	Loss 0.1704 (0.2234)	Prec@1 93.555 (92.139)	Prec@5 100.000 (99.810)	Acc 0.921 (0.924)	
TRAINING - Epoch: [52][370/781]	Time 0.092 (0.106)	Data 0.000 (0.003)	Loss 0.1785 (0.2237)	Prec@1 92.383 (92.127)	Prec@5 100.000 (99.808)	Acc 0.921 (0.924)	
TRAINING - Epoch: [52][380/781]	Time 0.091 (0.106)	Data 0.000 (0.003)	Loss 0.2421 (0.2238)	Prec@1 90.430 (92.107)	Prec@5 99.805 (99.810)	Acc 0.921 (0.923)	
TRAINING - Epoch: [52][390/781]	Time 0.107 (0.106)	Data 0.000 (0.003)	Loss 0.2763 (0.2243)	Prec@1 89.648 (92.080)	Prec@5 100.000 (99.812)	Acc 0.921 (0.923)	
TRAINING - Epoch: [52][400/781]	Time 0.105 (0.106)	Data 0.000 (0.003)	Loss 0.2517 (0.2253)	Prec@1 90.820 (92.034)	Prec@5 100.000 (99.810)	Acc 0.920 (0.923)	
TRAINING - Epoch: [52][410/781]	Time 0.101 (0.106)	Data 0.000 (0.003)	Loss 0.3664 (0.2261)	Prec@1 86.719 (92.007)	Prec@5 100.000 (99.812)	Acc 0.920 (0.923)	
TRAINING - Epoch: [52][420/781]	Time 0.092 (0.106)	Data 0.000 (0.003)	Loss 0.1469 (0.2259)	Prec@1 94.531 (92.008)	Prec@5 99.805 (99.813)	Acc 0.920 (0.923)	
TRAINING - Epoch: [52][430/781]	Time 0.105 (0.106)	Data 0.000 (0.003)	Loss 0.1852 (0.2260)	Prec@1 94.141 (92.012)	Prec@5 99.414 (99.811)	Acc 0.920 (0.923)	
TRAINING - Epoch: [52][440/781]	Time 0.102 (0.106)	Data 0.000 (0.003)	Loss 0.2367 (0.2262)	Prec@1 93.359 (92.018)	Prec@5 100.000 (99.811)	Acc 0.920 (0.923)	
TRAINING - Epoch: [52][450/781]	Time 0.092 (0.106)	Data 0.000 (0.003)	Loss 0.1570 (0.2265)	Prec@1 94.727 (92.011)	Prec@5 99.805 (99.810)	Acc 0.920 (0.923)	
TRAINING - Epoch: [52][460/781]	Time 0.108 (0.105)	Data 0.000 (0.003)	Loss 0.1716 (0.2271)	Prec@1 93.945 (91.990)	Prec@5 100.000 (99.809)	Acc 0.920 (0.923)	
TRAINING - Epoch: [52][470/781]	Time 0.125 (0.105)	Data 0.000 (0.003)	Loss 0.1989 (0.2271)	Prec@1 92.578 (91.990)	Prec@5 100.000 (99.811)	Acc 0.920 (0.923)	
TRAINING - Epoch: [52][480/781]	Time 0.111 (0.105)	Data 0.000 (0.003)	Loss 0.2392 (0.2273)	Prec@1 91.797 (91.992)	Prec@5 100.000 (99.809)	Acc 0.920 (0.923)	
TRAINING - Epoch: [52][490/781]	Time 0.091 (0.105)	Data 0.000 (0.003)	Loss 0.2489 (0.2282)	Prec@1 91.211 (91.965)	Prec@5 100.000 (99.809)	Acc 0.920 (0.923)	
TRAINING - Epoch: [52][500/781]	Time 0.105 (0.105)	Data 0.000 (0.003)	Loss 0.3218 (0.2292)	Prec@1 88.086 (91.934)	Prec@5 99.414 (99.807)	Acc 0.919 (0.923)	
TRAINING - Epoch: [52][510/781]	Time 0.100 (0.105)	Data 0.000 (0.003)	Loss 0.2337 (0.2291)	Prec@1 91.797 (91.934)	Prec@5 100.000 (99.809)	Acc 0.919 (0.923)	
TRAINING - Epoch: [52][520/781]	Time 0.093 (0.105)	Data 0.000 (0.003)	Loss 0.2964 (0.2294)	Prec@1 89.844 (91.925)	Prec@5 99.414 (99.809)	Acc 0.919 (0.923)	
TRAINING - Epoch: [52][530/781]	Time 0.105 (0.105)	Data 0.000 (0.003)	Loss 0.2626 (0.2291)	Prec@1 90.430 (91.940)	Prec@5 100.000 (99.810)	Acc 0.919 (0.922)	
TRAINING - Epoch: [52][540/781]	Time 0.122 (0.105)	Data 0.000 (0.003)	Loss 0.1801 (0.2288)	Prec@1 93.750 (91.949)	Prec@5 100.000 (99.812)	Acc 0.919 (0.922)	
TRAINING - Epoch: [52][550/781]	Time 0.092 (0.105)	Data 0.000 (0.002)	Loss 0.3533 (0.2295)	Prec@1 86.133 (91.928)	Prec@5 99.609 (99.808)	Acc 0.919 (0.922)	
TRAINING - Epoch: [52][560/781]	Time 0.091 (0.105)	Data 0.000 (0.002)	Loss 0.1787 (0.2295)	Prec@1 92.578 (91.920)	Prec@5 100.000 (99.809)	Acc 0.919 (0.922)	
TRAINING - Epoch: [52][570/781]	Time 0.105 (0.105)	Data 0.000 (0.002)	Loss 0.3621 (0.2297)	Prec@1 87.305 (91.911)	Prec@5 100.000 (99.810)	Acc 0.919 (0.922)	
TRAINING - Epoch: [52][580/781]	Time 0.092 (0.105)	Data 0.000 (0.002)	Loss 0.3707 (0.2303)	Prec@1 87.695 (91.889)	Prec@5 99.023 (99.808)	Acc 0.919 (0.922)	
TRAINING - Epoch: [52][590/781]	Time 0.091 (0.105)	Data 0.000 (0.002)	Loss 0.2520 (0.2302)	Prec@1 90.820 (91.888)	Prec@5 100.000 (99.809)	Acc 0.919 (0.922)	
TRAINING - Epoch: [52][600/781]	Time 0.117 (0.105)	Data 0.000 (0.002)	Loss 0.2128 (0.2301)	Prec@1 91.797 (91.884)	Prec@5 99.805 (99.811)	Acc 0.919 (0.922)	
TRAINING - Epoch: [52][610/781]	Time 0.097 (0.105)	Data 0.000 (0.002)	Loss 0.1501 (0.2306)	Prec@1 96.094 (91.875)	Prec@5 100.000 (99.807)	Acc 0.919 (0.922)	
TRAINING - Epoch: [52][620/781]	Time 0.111 (0.105)	Data 0.000 (0.002)	Loss 0.2678 (0.2302)	Prec@1 90.625 (91.887)	Prec@5 99.805 (99.808)	Acc 0.919 (0.922)	
TRAINING - Epoch: [52][630/781]	Time 0.110 (0.105)	Data 0.000 (0.002)	Loss 0.2437 (0.2304)	Prec@1 91.992 (91.879)	Prec@5 99.805 (99.809)	Acc 0.919 (0.922)	
TRAINING - Epoch: [52][640/781]	Time 0.130 (0.105)	Data 0.000 (0.002)	Loss 0.2138 (0.2308)	Prec@1 92.969 (91.868)	Prec@5 100.000 (99.809)	Acc 0.919 (0.922)	
TRAINING - Epoch: [52][650/781]	Time 0.091 (0.105)	Data 0.000 (0.002)	Loss 0.3063 (0.2314)	Prec@1 88.867 (91.853)	Prec@5 100.000 (99.806)	Acc 0.919 (0.922)	
TRAINING - Epoch: [52][660/781]	Time 0.108 (0.105)	Data 0.000 (0.002)	Loss 0.4103 (0.2323)	Prec@1 85.547 (91.824)	Prec@5 99.414 (99.805)	Acc 0.918 (0.922)	
TRAINING - Epoch: [52][670/781]	Time 0.093 (0.105)	Data 0.000 (0.002)	Loss 0.3212 (0.2330)	Prec@1 86.328 (91.799)	Prec@5 99.805 (99.803)	Acc 0.918 (0.922)	
TRAINING - Epoch: [52][680/781]	Time 0.132 (0.105)	Data 0.000 (0.002)	Loss 0.2127 (0.2333)	Prec@1 92.773 (91.789)	Prec@5 99.805 (99.804)	Acc 0.918 (0.922)	
TRAINING - Epoch: [52][690/781]	Time 0.108 (0.104)	Data 0.000 (0.002)	Loss 0.3677 (0.2338)	Prec@1 86.328 (91.770)	Prec@5 99.609 (99.802)	Acc 0.918 (0.922)	
TRAINING - Epoch: [52][700/781]	Time 0.091 (0.104)	Data 0.000 (0.002)	Loss 0.1789 (0.2338)	Prec@1 93.750 (91.775)	Prec@5 99.609 (99.801)	Acc 0.918 (0.922)	
TRAINING - Epoch: [52][710/781]	Time 0.106 (0.104)	Data 0.000 (0.002)	Loss 0.1930 (0.2340)	Prec@1 92.383 (91.769)	Prec@5 100.000 (99.801)	Acc 0.918 (0.922)	
TRAINING - Epoch: [52][720/781]	Time 0.094 (0.104)	Data 0.002 (0.002)	Loss 0.2188 (0.2340)	Prec@1 92.773 (91.771)	Prec@5 99.023 (99.800)	Acc 0.918 (0.921)	
TRAINING - Epoch: [52][730/781]	Time 0.112 (0.104)	Data 0.000 (0.002)	Loss 0.1516 (0.2338)	Prec@1 94.922 (91.769)	Prec@5 100.000 (99.802)	Acc 0.918 (0.921)	
TRAINING - Epoch: [52][740/781]	Time 0.092 (0.104)	Data 0.000 (0.002)	Loss 0.1867 (0.2340)	Prec@1 93.555 (91.761)	Prec@5 99.805 (99.802)	Acc 0.918 (0.921)	
TRAINING - Epoch: [52][750/781]	Time 0.100 (0.104)	Data 0.000 (0.002)	Loss 0.3401 (0.2344)	Prec@1 86.719 (91.754)	Prec@5 99.805 (99.801)	Acc 0.918 (0.921)	
TRAINING - Epoch: [52][760/781]	Time 0.115 (0.104)	Data 0.000 (0.002)	Loss 0.3504 (0.2345)	Prec@1 86.523 (91.749)	Prec@5 100.000 (99.803)	Acc 0.917 (0.921)	
TRAINING - Epoch: [52][770/781]	Time 0.091 (0.104)	Data 0.000 (0.002)	Loss 0.2462 (0.2350)	Prec@1 92.188 (91.729)	Prec@5 100.000 (99.802)	Acc 0.917 (0.921)	
TRAINING - Epoch: [52][780/781]	Time 0.092 (0.104)	Data 0.000 (0.002)	Loss 0.2578 (0.2352)	Prec@1 92.188 (91.719)	Prec@5 100.000 (99.801)	Acc 0.917 (0.921)	
EVALUATING - Epoch: [52][0/157]	Time 0.415 (0.415)	Data 0.410 (0.410)	Loss 0.2698 (0.2698)	Prec@1 90.625 (90.625)	Prec@5 100.000 (100.000)	Acc 0.906 (0.906)	
EVALUATING - Epoch: [52][10/157]	Time 0.003 (0.048)	Data 0.000 (0.038)	Loss 0.2318 (0.2282)	Prec@1 93.750 (92.898)	Prec@5 100.000 (99.716)	Acc 0.929 (0.927)	
EVALUATING - Epoch: [52][20/157]	Time 0.003 (0.029)	Data 0.000 (0.020)	Loss 0.3533 (0.2730)	Prec@1 87.500 (91.443)	Prec@5 100.000 (99.702)	Acc 0.914 (0.923)	
EVALUATING - Epoch: [52][30/157]	Time 0.003 (0.022)	Data 0.000 (0.014)	Loss 0.6794 (0.2941)	Prec@1 81.250 (91.028)	Prec@5 95.312 (99.446)	Acc 0.910 (0.920)	
EVALUATING - Epoch: [52][40/157]	Time 0.013 (0.019)	Data 0.000 (0.012)	Loss 0.3861 (0.3093)	Prec@1 90.625 (90.434)	Prec@5 98.438 (99.505)	Acc 0.904 (0.917)	
EVALUATING - Epoch: [52][50/157]	Time 0.004 (0.016)	Data 0.000 (0.010)	Loss 0.2875 (0.2988)	Prec@1 93.750 (90.748)	Prec@5 100.000 (99.540)	Acc 0.907 (0.915)	
EVALUATING - Epoch: [52][60/157]	Time 0.004 (0.015)	Data 0.000 (0.008)	Loss 0.2044 (0.2992)	Prec@1 92.188 (90.779)	Prec@5 100.000 (99.565)	Acc 0.908 (0.914)	
EVALUATING - Epoch: [52][70/157]	Time 0.003 (0.014)	Data 0.000 (0.007)	Loss 0.2325 (0.2936)	Prec@1 90.625 (90.889)	Prec@5 98.438 (99.604)	Acc 0.909 (0.913)	
EVALUATING - Epoch: [52][80/157]	Time 0.023 (0.013)	Data 0.000 (0.006)	Loss 0.2804 (0.2961)	Prec@1 92.188 (90.856)	Prec@5 100.000 (99.633)	Acc 0.909 (0.912)	
EVALUATING - Epoch: [52][90/157]	Time 0.004 (0.013)	Data 0.000 (0.006)	Loss 0.1576 (0.2969)	Prec@1 92.188 (90.934)	Prec@5 100.000 (99.639)	Acc 0.909 (0.912)	
EVALUATING - Epoch: [52][100/157]	Time 0.003 (0.012)	Data 0.000 (0.005)	Loss 0.2709 (0.2927)	Prec@1 92.188 (90.981)	Prec@5 100.000 (99.660)	Acc 0.910 (0.912)	
EVALUATING - Epoch: [52][110/157]	Time 0.036 (0.012)	Data 0.000 (0.005)	Loss 0.3504 (0.2926)	Prec@1 90.625 (90.949)	Prec@5 100.000 (99.662)	Acc 0.909 (0.912)	
EVALUATING - Epoch: [52][120/157]	Time 0.004 (0.011)	Data 0.000 (0.005)	Loss 0.1577 (0.2907)	Prec@1 93.750 (90.987)	Prec@5 100.000 (99.664)	Acc 0.910 (0.911)	
EVALUATING - Epoch: [52][130/157]	Time 0.007 (0.011)	Data 0.000 (0.004)	Loss 0.4477 (0.2899)	Prec@1 87.500 (91.007)	Prec@5 100.000 (99.690)	Acc 0.910 (0.911)	
EVALUATING - Epoch: [52][140/157]	Time 0.004 (0.011)	Data 0.000 (0.004)	Loss 0.2388 (0.2930)	Prec@1 92.188 (90.902)	Prec@5 100.000 (99.712)	Acc 0.909 (0.911)	
EVALUATING - Epoch: [52][150/157]	Time 0.003 (0.010)	Data 0.000 (0.004)	Loss 0.0810 (0.2906)	Prec@1 96.875 (90.977)	Prec@5 100.000 (99.721)	Acc 0.910 (0.911)	
EVALUATING - Epoch: [52][156/157]	Time 0.003 (0.010)	Data 0.000 (0.004)	Loss 0.0663 (0.2901)	Prec@1 100.000 (91.010)	Prec@5 100.000 (99.730)	Acc 0.910 (0.911)	

Results - Epoch: 53
Training Loss 0.2352 	Training Prec@1 91.719 	Training Prec@5 99.801 	Validation Loss 0.2901 	Validation Prec@1 91.010 	Validation Prec@5 99.730 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 54

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 2, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [53][0/781]	Time 0.734 (0.734)	Data 0.609 (0.609)	Loss 0.1801 (0.1801)	Prec@1 93.945 (93.945)	Prec@5 99.609 (99.609)	Acc 0.939 (0.939)	
TRAINING - Epoch: [53][10/781]	Time 0.115 (0.227)	Data 0.000 (0.105)	Loss 0.2396 (0.2011)	Prec@1 91.602 (92.809)	Prec@5 99.414 (99.858)	Acc 0.928 (0.929)	
TRAINING - Epoch: [53][20/781]	Time 0.109 (0.169)	Data 0.000 (0.055)	Loss 0.2828 (0.2244)	Prec@1 91.211 (92.262)	Prec@5 100.000 (99.805)	Acc 0.923 (0.927)	
TRAINING - Epoch: [53][30/781]	Time 0.092 (0.145)	Data 0.000 (0.037)	Loss 0.2308 (0.2154)	Prec@1 93.164 (92.591)	Prec@5 99.805 (99.836)	Acc 0.926 (0.926)	
TRAINING - Epoch: [53][40/781]	Time 0.092 (0.134)	Data 0.000 (0.029)	Loss 0.3736 (0.2160)	Prec@1 86.914 (92.526)	Prec@5 100.000 (99.857)	Acc 0.925 (0.926)	
TRAINING - Epoch: [53][50/781]	Time 0.096 (0.127)	Data 0.000 (0.023)	Loss 0.1840 (0.2150)	Prec@1 93.164 (92.547)	Prec@5 100.000 (99.874)	Acc 0.925 (0.926)	
TRAINING - Epoch: [53][60/781]	Time 0.092 (0.122)	Data 0.000 (0.019)	Loss 0.2063 (0.2179)	Prec@1 93.555 (92.396)	Prec@5 100.000 (99.878)	Acc 0.924 (0.926)	
TRAINING - Epoch: [53][70/781]	Time 0.112 (0.120)	Data 0.000 (0.017)	Loss 0.0985 (0.2156)	Prec@1 96.875 (92.438)	Prec@5 99.805 (99.873)	Acc 0.924 (0.926)	
TRAINING - Epoch: [53][80/781]	Time 0.109 (0.117)	Data 0.000 (0.015)	Loss 0.2381 (0.2167)	Prec@1 92.188 (92.419)	Prec@5 100.000 (99.863)	Acc 0.924 (0.925)	
TRAINING - Epoch: [53][90/781]	Time 0.097 (0.115)	Data 0.000 (0.013)	Loss 0.3009 (0.2173)	Prec@1 88.672 (92.346)	Prec@5 100.000 (99.871)	Acc 0.923 (0.925)	
TRAINING - Epoch: [53][100/781]	Time 0.115 (0.114)	Data 0.000 (0.012)	Loss 0.2364 (0.2203)	Prec@1 92.578 (92.249)	Prec@5 99.805 (99.872)	Acc 0.922 (0.925)	
TRAINING - Epoch: [53][110/781]	Time 0.100 (0.113)	Data 0.000 (0.011)	Loss 0.2555 (0.2208)	Prec@1 91.211 (92.246)	Prec@5 100.000 (99.872)	Acc 0.922 (0.925)	
