saving to results/2022-03-31_16-22-16_resnet44_m-2
creating model resnet
created model with configuration: {'dataset': 'cifar10', 'depth': 44}
number of parameters: 661338
/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
optimization regime: [{'epoch': 0, 'optimizer': 'SGD', 'lr': 0.1, 'momentum': 0.9, 'regularizer': {'name': 'WeightDecay', 'value': 0.0001, 'log': False, 'filter': {'parameter_name': <function weight_decay_config.<locals>.<lambda> at 0x1502076a9a60>, 'module': <function weight_decay_config.<locals>.<lambda> at 0x1502076a9820>}}}, {'epoch': 81, 'lr': 0.01}, {'epoch': 122, 'lr': 0.001}, {'epoch': 164, 'lr': 0.0001}]
data regime: Current: {'datasets_path': '~/Datasets', 'name': 'cifar10', 'split': 'train', 'augment': True, 'input_size': None, 'batch_size': 64, 'shuffle': True, 'num_workers': 8, 'pin_memory': True, 'drop_last': True, 'distributed': False, 'duplicates': 2, 'autoaugment': False, 'cutout': {'holes': 1, 'length': 16}}
 Regime:None

Starting Epoch: 1

Files already downloaded and verified
Files already downloaded and verified
TRAINING - Epoch: [0][0/781]	Time 1.792 (1.792)	Data 1.501 (1.501)	Loss 2.3067 (2.3067)	Prec@1 7.031 (7.031)	Prec@5 42.188 (42.188)	Acc 0.070 (0.070)	
TRAINING - Epoch: [61][90/781]	Time 0.027 (0.032)	Data 0.000 (0.005)	Loss 0.2452 (0.3158)	Prec@1 92.188 (88.728)	Prec@5 100.000 (99.708)	Acc 0.887 (0.888)	
TRAINING - Epoch: [61][100/781]	Time 0.027 (0.032)	Data 0.000 (0.005)	Loss 0.4331 (0.3171)	Prec@1 86.719 (88.691)	Prec@5 99.219 (99.691)	Acc 0.887 (0.888)	
TRAINING - Epoch: [61][110/781]	Time 0.027 (0.031)	Data 0.000 (0.004)	Loss 0.2355 (0.3142)	Prec@1 92.969 (88.795)	Prec@5 100.000 (99.704)	Acc 0.888 (0.887)	
TRAINING - Epoch: [61][120/781]	Time 0.027 (0.031)	Data 0.000 (0.004)	Loss 0.3668 (0.3151)	Prec@1 89.062 (88.817)	Prec@5 99.219 (99.684)	Acc 0.888 (0.888)	
TRAINING - Epoch: [61][130/781]	Time 0.027 (0.031)	Data 0.000 (0.004)	Loss 0.3842 (0.3129)	Prec@1 86.719 (88.919)	Prec@5 98.438 (99.672)	Acc 0.889 (0.888)	
TRAINING - Epoch: [61][140/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.3048 (0.3160)	Prec@1 91.406 (88.835)	Prec@5 100.000 (99.668)	Acc 0.888 (0.888)	
TRAINING - Epoch: [61][150/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.2593 (0.3160)	Prec@1 89.844 (88.825)	Prec@5 100.000 (99.674)	Acc 0.888 (0.888)	
TRAINING - Epoch: [61][160/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.3787 (0.3160)	Prec@1 85.938 (88.844)	Prec@5 100.000 (99.660)	Acc 0.888 (0.888)	
TRAINING - Epoch: [61][170/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.2466 (0.3143)	Prec@1 89.844 (88.884)	Prec@5 100.000 (99.662)	Acc 0.889 (0.888)	
TRAINING - Epoch: [61][180/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.4028 (0.3152)	Prec@1 82.812 (88.881)	Prec@5 100.000 (99.672)	Acc 0.889 (0.888)	
TRAINING - Epoch: [61][190/781]	Time 0.027 (0.029)	Data 0.000 (0.003)	Loss 0.2544 (0.3133)	Prec@1 89.062 (88.944)	Prec@5 100.000 (99.673)	Acc 0.889 (0.888)	
TRAINING - Epoch: [61][200/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.2660 (0.3103)	Prec@1 90.625 (89.039)	Prec@5 100.000 (99.685)	Acc 0.890 (0.888)	
TRAINING - Epoch: [61][210/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.4599 (0.3108)	Prec@1 88.281 (89.037)	Prec@5 100.000 (99.700)	Acc 0.890 (0.888)	
TRAINING - Epoch: [61][220/781]	Time 0.028 (0.029)	Data 0.000 (0.002)	Loss 0.4116 (0.3100)	Prec@1 84.375 (89.073)	Prec@5 99.219 (99.707)	Acc 0.891 (0.888)	
TRAINING - Epoch: [61][230/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.2202 (0.3101)	Prec@1 90.625 (89.086)	Prec@5 100.000 (99.685)	Acc 0.891 (0.888)	
TRAINING - Epoch: [61][240/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.2773 (0.3110)	Prec@1 91.406 (89.098)	Prec@5 100.000 (99.686)	Acc 0.891 (0.889)	
TRAINING - Epoch: [61][250/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.3373 (0.3117)	Prec@1 86.719 (89.094)	Prec@5 100.000 (99.670)	Acc 0.891 (0.889)	
TRAINING - Epoch: [61][260/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.3250 (0.3098)	Prec@1 89.844 (89.173)	Prec@5 100.000 (99.668)	Acc 0.892 (0.889)	
TRAINING - Epoch: [61][270/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.3794 (0.3098)	Prec@1 87.500 (89.204)	Prec@5 99.219 (99.663)	Acc 0.892 (0.889)	
TRAINING - Epoch: [61][280/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.4453 (0.3103)	Prec@1 84.375 (89.196)	Prec@5 99.219 (99.666)	Acc 0.892 (0.889)	
TRAINING - Epoch: [61][290/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.2620 (0.3107)	Prec@1 91.406 (89.151)	Prec@5 99.219 (99.664)	Acc 0.892 (0.889)	
TRAINING - Epoch: [61][300/781]	Time 0.027 (0.028)	Data 0.000 (0.002)	Loss 0.3521 (0.3115)	Prec@1 88.281 (89.117)	Prec@5 100.000 (99.665)	Acc 0.891 (0.889)	
TRAINING - Epoch: [61][310/781]	Time 0.027 (0.028)	Data 0.000 (0.002)	Loss 0.3223 (0.3113)	Prec@1 88.281 (89.135)	Prec@5 100.000 (99.671)	Acc 0.891 (0.889)	
TRAINING - Epoch: [61][320/781]	Time 0.027 (0.028)	Data 0.000 (0.002)	Loss 0.1895 (0.3115)	Prec@1 92.969 (89.140)	Prec@5 99.219 (99.664)	Acc 0.891 (0.889)	
TRAINING - Epoch: [61][330/781]	Time 0.027 (0.028)	Data 0.000 (0.002)	Loss 0.4471 (0.3113)	Prec@1 85.156 (89.119)	Prec@5 98.438 (99.655)	Acc 0.891 (0.889)	
TRAINING - Epoch: [61][340/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3178 (0.3109)	Prec@1 87.500 (89.124)	Prec@5 99.219 (99.652)	Acc 0.891 (0.889)	
TRAINING - Epoch: [61][350/781]	Time 0.028 (0.028)	Data 0.000 (0.001)	Loss 0.4298 (0.3116)	Prec@1 82.812 (89.109)	Prec@5 100.000 (99.646)	Acc 0.891 (0.889)	
TRAINING - Epoch: [61][360/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.2875 (0.3126)	Prec@1 89.062 (89.082)	Prec@5 100.000 (99.649)	Acc 0.891 (0.889)	
TRAINING - Epoch: [61][370/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3778 (0.3132)	Prec@1 88.281 (89.077)	Prec@5 100.000 (99.653)	Acc 0.891 (0.890)	
TRAINING - Epoch: [61][380/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3567 (0.3140)	Prec@1 88.281 (89.021)	Prec@5 100.000 (99.662)	Acc 0.890 (0.890)	
TRAINING - Epoch: [61][390/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3066 (0.3141)	Prec@1 86.719 (89.031)	Prec@5 100.000 (99.666)	Acc 0.890 (0.890)	
TRAINING - Epoch: [61][400/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4894 (0.3146)	Prec@1 78.906 (89.000)	Prec@5 99.219 (99.669)	Acc 0.890 (0.890)	
TRAINING - Epoch: [61][410/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3445 (0.3153)	Prec@1 85.938 (88.979)	Prec@5 100.000 (99.667)	Acc 0.890 (0.890)	
TRAINING - Epoch: [61][420/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.2548 (0.3159)	Prec@1 90.625 (88.949)	Prec@5 100.000 (99.666)	Acc 0.889 (0.890)	
TRAINING - Epoch: [61][430/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.1929 (0.3158)	Prec@1 92.969 (88.950)	Prec@5 100.000 (99.665)	Acc 0.890 (0.890)	
TRAINING - Epoch: [61][440/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3999 (0.3163)	Prec@1 87.500 (88.938)	Prec@5 99.219 (99.663)	Acc 0.889 (0.890)	
TRAINING - Epoch: [61][450/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.2674 (0.3157)	Prec@1 90.625 (88.953)	Prec@5 100.000 (99.664)	Acc 0.890 (0.890)	
TRAINING - Epoch: [61][460/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4273 (0.3158)	Prec@1 85.156 (88.949)	Prec@5 99.219 (99.661)	Acc 0.889 (0.890)	
TRAINING - Epoch: [61][470/781]	Time 0.028 (0.028)	Data 0.000 (0.001)	Loss 0.4180 (0.3161)	Prec@1 85.156 (88.928)	Prec@5 98.438 (99.658)	Acc 0.889 (0.890)	
TRAINING - Epoch: [61][480/781]	Time 0.028 (0.028)	Data 0.000 (0.001)	Loss 0.4925 (0.3165)	Prec@1 82.812 (88.908)	Prec@5 100.000 (99.661)	Acc 0.889 (0.890)	
TRAINING - Epoch: [61][490/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3005 (0.3162)	Prec@1 89.062 (88.913)	Prec@5 99.219 (99.666)	Acc 0.889 (0.890)	
TRAINING - Epoch: [61][500/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3829 (0.3168)	Prec@1 85.938 (88.871)	Prec@5 100.000 (99.666)	Acc 0.889 (0.890)	
TRAINING - Epoch: [61][510/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4383 (0.3171)	Prec@1 82.812 (88.852)	Prec@5 99.219 (99.665)	Acc 0.889 (0.890)	
TRAINING - Epoch: [61][520/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.1795 (0.3173)	Prec@1 92.969 (88.842)	Prec@5 100.000 (99.663)	Acc 0.888 (0.889)	
TRAINING - Epoch: [61][530/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3570 (0.3179)	Prec@1 87.500 (88.837)	Prec@5 99.219 (99.660)	Acc 0.888 (0.889)	
TRAINING - Epoch: [61][540/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4022 (0.3170)	Prec@1 84.375 (88.873)	Prec@5 100.000 (99.662)	Acc 0.889 (0.889)	
TRAINING - Epoch: [61][550/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3142 (0.3169)	Prec@1 87.500 (88.884)	Prec@5 100.000 (99.664)	Acc 0.889 (0.889)	
TRAINING - Epoch: [61][560/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.2592 (0.3172)	Prec@1 91.406 (88.862)	Prec@5 100.000 (99.662)	Acc 0.889 (0.889)	
TRAINING - Epoch: [61][570/781]	Time 0.028 (0.028)	Data 0.000 (0.001)	Loss 0.1589 (0.3169)	Prec@1 94.531 (88.879)	Prec@5 100.000 (99.663)	Acc 0.889 (0.889)	
TRAINING - Epoch: [61][580/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.5267 (0.3179)	Prec@1 83.594 (88.834)	Prec@5 99.219 (99.665)	Acc 0.888 (0.889)	
TRAINING - Epoch: [61][590/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4482 (0.3180)	Prec@1 85.156 (88.840)	Prec@5 99.219 (99.666)	Acc 0.888 (0.889)	
TRAINING - Epoch: [61][600/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.2917 (0.3178)	Prec@1 90.625 (88.840)	Prec@5 100.000 (99.667)	Acc 0.888 (0.889)	
TRAINING - Epoch: [61][610/781]	Time 0.028 (0.028)	Data 0.000 (0.001)	Loss 0.3322 (0.3172)	Prec@1 88.281 (88.864)	Prec@5 100.000 (99.669)	Acc 0.889 (0.889)	
TRAINING - Epoch: [61][620/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.2828 (0.3172)	Prec@1 89.062 (88.862)	Prec@5 99.219 (99.668)	Acc 0.889 (0.889)	
TRAINING - Epoch: [61][630/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.2733 (0.3170)	Prec@1 92.188 (88.866)	Prec@5 100.000 (99.669)	Acc 0.889 (0.889)	
TRAINING - Epoch: [61][640/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.1838 (0.3167)	Prec@1 96.875 (88.889)	Prec@5 100.000 (99.671)	Acc 0.889 (0.889)	
TRAINING - Epoch: [61][650/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3253 (0.3166)	Prec@1 86.719 (88.894)	Prec@5 99.219 (99.671)	Acc 0.889 (0.889)	
TRAINING - Epoch: [61][660/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3703 (0.3172)	Prec@1 85.938 (88.882)	Prec@5 99.219 (99.667)	Acc 0.889 (0.889)	
TRAINING - Epoch: [61][670/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3043 (0.3170)	Prec@1 89.062 (88.899)	Prec@5 100.000 (99.669)	Acc 0.889 (0.889)	
TRAINING - Epoch: [61][680/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.2072 (0.3173)	Prec@1 92.969 (88.887)	Prec@5 100.000 (99.670)	Acc 0.889 (0.889)	
TRAINING - Epoch: [61][690/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3559 (0.3183)	Prec@1 85.938 (88.850)	Prec@5 100.000 (99.664)	Acc 0.888 (0.889)	
TRAINING - Epoch: [61][700/781]	Time 0.028 (0.028)	Data 0.000 (0.001)	Loss 0.2848 (0.3188)	Prec@1 90.625 (88.834)	Prec@5 100.000 (99.660)	Acc 0.888 (0.889)	
TRAINING - Epoch: [61][710/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.2772 (0.3190)	Prec@1 90.625 (88.812)	Prec@5 99.219 (99.662)	Acc 0.888 (0.889)	
TRAINING - Epoch: [61][720/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.1070 (0.3183)	Prec@1 96.094 (88.835)	Prec@5 100.000 (99.664)	Acc 0.888 (0.889)	
TRAINING - Epoch: [61][730/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3353 (0.3189)	Prec@1 89.062 (88.810)	Prec@5 100.000 (99.664)	Acc 0.888 (0.889)	
TRAINING - Epoch: [61][740/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3052 (0.3186)	Prec@1 89.062 (88.814)	Prec@5 100.000 (99.667)	Acc 0.888 (0.889)	
TRAINING - Epoch: [61][750/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3215 (0.3183)	Prec@1 89.062 (88.821)	Prec@5 100.000 (99.668)	Acc 0.888 (0.889)	
TRAINING - Epoch: [61][760/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.3091 (0.3186)	Prec@1 87.500 (88.818)	Prec@5 100.000 (99.666)	Acc 0.888 (0.889)	
TRAINING - Epoch: [61][770/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4220 (0.3190)	Prec@1 87.500 (88.794)	Prec@5 99.219 (99.667)	Acc 0.888 (0.889)	
TRAINING - Epoch: [61][780/781]	Time 0.027 (0.028)	Data 0.000 (0.001)	Loss 0.4647 (0.3193)	Prec@1 85.156 (88.777)	Prec@5 100.000 (99.669)	Acc 0.888 (0.889)	
EVALUATING - Epoch: [61][0/157]	Time 0.376 (0.376)	Data 0.360 (0.360)	Loss 0.2773 (0.2773)	Prec@1 93.750 (93.750)	Prec@5 100.000 (100.000)	Acc 0.938 (0.938)	
EVALUATING - Epoch: [61][10/157]	Time 0.004 (0.040)	Data 0.000 (0.034)	Loss 0.5159 (0.3251)	Prec@1 82.812 (89.631)	Prec@5 100.000 (99.858)	Acc 0.896 (0.908)	
EVALUATING - Epoch: [61][20/157]	Time 0.012 (0.025)	Data 0.000 (0.018)	Loss 0.2758 (0.3527)	Prec@1 90.625 (88.690)	Prec@5 100.000 (99.702)	Acc 0.887 (0.899)	
EVALUATING - Epoch: [61][30/157]	Time 0.004 (0.019)	Data 0.000 (0.013)	Loss 0.8137 (0.3619)	Prec@1 84.375 (88.810)	Prec@5 98.438 (99.546)	Acc 0.888 (0.896)	
EVALUATING - Epoch: [61][40/157]	Time 0.004 (0.016)	Data 0.000 (0.009)	Loss 0.3276 (0.3750)	Prec@1 84.375 (88.110)	Prec@5 98.438 (99.428)	Acc 0.881 (0.893)	
EVALUATING - Epoch: [61][50/157]	Time 0.004 (0.014)	Data 0.000 (0.008)	Loss 0.4154 (0.3637)	Prec@1 85.938 (88.450)	Prec@5 100.000 (99.479)	Acc 0.884 (0.891)	
EVALUATING - Epoch: [61][60/157]	Time 0.004 (0.013)	Data 0.000 (0.006)	Loss 0.2299 (0.3644)	Prec@1 93.750 (88.422)	Prec@5 100.000 (99.462)	Acc 0.884 (0.890)	
EVALUATING - Epoch: [61][70/157]	Time 0.004 (0.012)	Data 0.000 (0.006)	Loss 0.4259 (0.3635)	Prec@1 85.938 (88.556)	Prec@5 100.000 (99.538)	Acc 0.886 (0.889)	
EVALUATING - Epoch: [61][80/157]	Time 0.004 (0.011)	Data 0.000 (0.005)	Loss 0.3858 (0.3690)	Prec@1 82.812 (88.522)	Prec@5 98.438 (99.518)	Acc 0.885 (0.889)	
EVALUATING - Epoch: [61][90/157]	Time 0.004 (0.011)	Data 0.000 (0.004)	Loss 0.0900 (0.3633)	Prec@1 96.875 (88.565)	Prec@5 100.000 (99.554)	Acc 0.886 (0.888)	
EVALUATING - Epoch: [61][100/157]	Time 0.004 (0.010)	Data 0.000 (0.004)	Loss 0.5715 (0.3591)	Prec@1 82.812 (88.800)	Prec@5 100.000 (99.598)	Acc 0.888 (0.888)	
EVALUATING - Epoch: [61][110/157]	Time 0.005 (0.010)	Data 0.000 (0.004)	Loss 0.2341 (0.3567)	Prec@1 87.500 (88.781)	Prec@5 100.000 (99.634)	Acc 0.888 (0.888)	
EVALUATING - Epoch: [61][120/157]	Time 0.011 (0.009)	Data 0.000 (0.003)	Loss 0.2171 (0.3538)	Prec@1 93.750 (88.843)	Prec@5 100.000 (99.651)	Acc 0.888 (0.888)	
EVALUATING - Epoch: [61][130/157]	Time 0.006 (0.009)	Data 0.000 (0.003)	Loss 0.2168 (0.3538)	Prec@1 92.188 (88.752)	Prec@5 100.000 (99.666)	Acc 0.888 (0.888)	
EVALUATING - Epoch: [61][140/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.1525 (0.3535)	Prec@1 93.750 (88.774)	Prec@5 100.000 (99.656)	Acc 0.888 (0.888)	
EVALUATING - Epoch: [61][150/157]	Time 0.004 (0.009)	Data 0.000 (0.003)	Loss 0.2223 (0.3465)	Prec@1 93.750 (88.959)	Prec@5 100.000 (99.679)	Acc 0.890 (0.888)	
EVALUATING - Epoch: [61][156/157]	Time 0.003 (0.008)	Data 0.000 (0.003)	Loss 0.1261 (0.3429)	Prec@1 93.750 (89.080)	Prec@5 100.000 (99.690)	Acc 0.891 (0.888)	

Results - Epoch: 62
Training Loss 0.3193 	Training Prec@1 88.777 	Training Prec@5 99.669 	Validation Loss 0.3429 	Validation Prec@1 89.080 	Validation Prec@5 99.690 	

/scratch/tor213/DLS/question4/Hoffer/utils/log.py:163: FutureWarning: The frame.append method is deprecated and will be removed from pandas in a future version. Use pandas.concat instead.
  self.results = self.results.append(df, ignore_index=True)

Starting Epoch: 63

/scratch/tor213/.env/lib64/python3.8/site-packages/torch/utils/data/dataloader.py:478: UserWarning: This DataLoader will create 8 worker processes in total. Our suggested max number of worker in current system is 4, which is smaller than what this DataLoader is going to create. Please be aware that excessive worker creation might get DataLoader running slow or even freeze, lower the worker number to avoid potential slowness/freeze if necessary.
  warnings.warn(_create_warning_msg(
TRAINING - Epoch: [62][0/781]	Time 0.519 (0.519)	Data 0.479 (0.479)	Loss 0.1380 (0.1380)	Prec@1 97.656 (97.656)	Prec@5 100.000 (100.000)	Acc 0.977 (0.977)	
TRAINING - Epoch: [62][10/781]	Time 0.027 (0.072)	Data 0.000 (0.044)	Loss 0.4342 (0.2796)	Prec@1 85.938 (90.483)	Prec@5 99.219 (99.716)	Acc 0.905 (0.916)	
TRAINING - Epoch: [62][20/781]	Time 0.027 (0.050)	Data 0.000 (0.023)	Loss 0.3733 (0.3111)	Prec@1 89.062 (89.397)	Prec@5 100.000 (99.665)	Acc 0.894 (0.908)	
TRAINING - Epoch: [62][30/781]	Time 0.027 (0.043)	Data 0.000 (0.016)	Loss 0.2686 (0.3171)	Prec@1 89.062 (89.214)	Prec@5 100.000 (99.597)	Acc 0.892 (0.903)	
TRAINING - Epoch: [62][40/781]	Time 0.027 (0.039)	Data 0.000 (0.012)	Loss 0.2802 (0.3133)	Prec@1 90.625 (89.367)	Prec@5 100.000 (99.581)	Acc 0.894 (0.901)	
TRAINING - Epoch: [62][50/781]	Time 0.027 (0.037)	Data 0.000 (0.010)	Loss 0.1744 (0.3050)	Prec@1 94.531 (89.568)	Prec@5 99.219 (99.586)	Acc 0.896 (0.899)	
TRAINING - Epoch: [62][60/781]	Time 0.028 (0.035)	Data 0.000 (0.008)	Loss 0.2183 (0.2947)	Prec@1 92.188 (89.895)	Prec@5 100.000 (99.616)	Acc 0.899 (0.899)	
TRAINING - Epoch: [62][70/781]	Time 0.027 (0.034)	Data 0.000 (0.007)	Loss 0.3776 (0.2996)	Prec@1 87.500 (89.712)	Prec@5 100.000 (99.604)	Acc 0.897 (0.899)	
TRAINING - Epoch: [62][80/781]	Time 0.028 (0.033)	Data 0.000 (0.006)	Loss 0.3123 (0.3024)	Prec@1 87.500 (89.593)	Prec@5 100.000 (99.614)	Acc 0.896 (0.899)	
TRAINING - Epoch: [62][90/781]	Time 0.027 (0.032)	Data 0.000 (0.005)	Loss 0.2243 (0.3007)	Prec@1 92.969 (89.655)	Prec@5 100.000 (99.631)	Acc 0.897 (0.898)	
TRAINING - Epoch: [62][100/781]	Time 0.027 (0.032)	Data 0.000 (0.005)	Loss 0.2864 (0.3065)	Prec@1 89.844 (89.442)	Prec@5 99.219 (99.636)	Acc 0.894 (0.898)	
TRAINING - Epoch: [62][110/781]	Time 0.027 (0.031)	Data 0.000 (0.004)	Loss 0.5457 (0.3062)	Prec@1 82.031 (89.351)	Prec@5 98.438 (99.641)	Acc 0.894 (0.898)	
TRAINING - Epoch: [62][120/781]	Time 0.027 (0.031)	Data 0.000 (0.004)	Loss 0.2957 (0.3047)	Prec@1 89.844 (89.398)	Prec@5 99.219 (99.632)	Acc 0.894 (0.897)	
TRAINING - Epoch: [62][130/781]	Time 0.027 (0.031)	Data 0.000 (0.004)	Loss 0.2969 (0.3044)	Prec@1 89.844 (89.432)	Prec@5 98.438 (99.612)	Acc 0.894 (0.897)	
TRAINING - Epoch: [62][140/781]	Time 0.027 (0.030)	Data 0.000 (0.004)	Loss 0.3636 (0.3077)	Prec@1 85.938 (89.306)	Prec@5 100.000 (99.623)	Acc 0.893 (0.897)	
TRAINING - Epoch: [62][150/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.3348 (0.3112)	Prec@1 85.938 (89.130)	Prec@5 100.000 (99.627)	Acc 0.891 (0.897)	
TRAINING - Epoch: [62][160/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.3742 (0.3119)	Prec@1 87.500 (89.101)	Prec@5 100.000 (99.641)	Acc 0.891 (0.896)	
TRAINING - Epoch: [62][170/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.3174 (0.3133)	Prec@1 86.719 (89.003)	Prec@5 100.000 (99.653)	Acc 0.890 (0.896)	
TRAINING - Epoch: [62][180/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.3326 (0.3159)	Prec@1 86.719 (88.873)	Prec@5 100.000 (99.659)	Acc 0.889 (0.896)	
TRAINING - Epoch: [62][190/781]	Time 0.027 (0.030)	Data 0.000 (0.003)	Loss 0.4075 (0.3170)	Prec@1 85.156 (88.907)	Prec@5 99.219 (99.652)	Acc 0.889 (0.895)	
TRAINING - Epoch: [62][200/781]	Time 0.028 (0.029)	Data 0.000 (0.002)	Loss 0.3356 (0.3183)	Prec@1 87.500 (88.888)	Prec@5 100.000 (99.654)	Acc 0.889 (0.895)	
TRAINING - Epoch: [62][210/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.4677 (0.3183)	Prec@1 83.594 (88.926)	Prec@5 100.000 (99.659)	Acc 0.889 (0.895)	
TRAINING - Epoch: [62][220/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.4449 (0.3198)	Prec@1 82.812 (88.875)	Prec@5 99.219 (99.661)	Acc 0.889 (0.894)	
TRAINING - Epoch: [62][230/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.3874 (0.3211)	Prec@1 85.938 (88.795)	Prec@5 100.000 (99.658)	Acc 0.888 (0.894)	
TRAINING - Epoch: [62][240/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.2839 (0.3207)	Prec@1 92.188 (88.836)	Prec@5 99.219 (99.663)	Acc 0.888 (0.894)	
TRAINING - Epoch: [62][250/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.2993 (0.3191)	Prec@1 87.500 (88.876)	Prec@5 100.000 (99.670)	Acc 0.889 (0.894)	
TRAINING - Epoch: [62][260/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.1807 (0.3173)	Prec@1 94.531 (88.910)	Prec@5 100.000 (99.680)	Acc 0.889 (0.894)	
TRAINING - Epoch: [62][270/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.3851 (0.3163)	Prec@1 85.938 (88.962)	Prec@5 100.000 (99.689)	Acc 0.890 (0.893)	
TRAINING - Epoch: [62][280/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.2659 (0.3157)	Prec@1 90.625 (88.982)	Prec@5 100.000 (99.689)	Acc 0.890 (0.893)	
TRAINING - Epoch: [62][290/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.3834 (0.3170)	Prec@1 87.500 (88.939)	Prec@5 100.000 (99.678)	Acc 0.889 (0.893)	
TRAINING - Epoch: [62][300/781]	Time 0.027 (0.029)	Data 0.000 (0.002)	Loss 0.2078 (0.3175)	Prec@1 92.969 (88.943)	Prec@5 100.000 (99.676)	Acc 0.889 (0.893)	
